hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight,x,y,z,volume_id,layer_id,module_id
119512,0,-873.445,253.217,1802.5,-279078.0,-61902.0,958271.0,0.0,-875.196,253.834,1802.5,18,6,94
119513,0,-844.347,265.162,1802.5,-640264.0,375524.0,670108.0,0.0,-845.856,265.604,1802.5,18,6,94
119514,225208637390323712,-805.671,194.808,1797.5,-0.664708,0.364998,1.62348,9.29296e-06,-805.488,194.725,1797.5,18,6,95
119515,743096274978340864,-813.191,158.505,1797.5,-1.11301,0.429947,2.57914,1.09803e-05,-812.711,158.416,1797.5,18,6,95
119516,153126304340770816,-846.53,159.772,1797.5,-1.51765,0.0704863,3.18194,1.74568e-05,-844.341,159.324,1797.5,18,6,95
119517,220688682527490048,-817.822,166.923,1797.5,-0.543049,-0.101122,1.20778,5.73992e-06,-821.471,167.683,1797.5,18,6,95
119518,216179173025120256,-750.135,145.009,1797.5,-0.041821,-0.190737,0.340798,8.87338e-06,-751.697,145.301,1797.5,18,6,95
119519,211693577917440002,-809.721,189.136,1797.5,-0.0772753,0.164632,0.171899,0.0,-806.729,188.487,1797.5,18,6,95
119520,873732550009290752,-732.328,170.855,1797.5,-0.47456,0.311201,1.3134,5.72775e-06,-735.866,171.577,1797.5,18,6,95
119521,63077126659637248,-877.158,183.815,1797.5,-0.117746,0.244036,0.501986,7.04869e-06,-881.7,184.741,1797.5,18,6,95
119522,968279211284365312,-977.186,187.295,1805.5,-0.990959,-0.0686314,1.82156,1.48814e-05,-976.236,187.082,1805.5,18,6,96
119523,837675028249051136,-935.29,114.896,1805.5,-0.313762,0.271327,0.771582,8.13311e-06,-937.007,115.218,1805.5,18,6,96
119524,63077126659637248,-879.018,187.658,1805.5,-0.116012,0.240849,0.501058,8.13311e-06,-880.775,187.991,1805.5,18,6,96
119525,153126304340770816,-850.349,159.95,1805.5,-1.51883,0.0716383,3.17982,1.98647e-05,-854.22,160.691,1805.5,18,6,96
119526,0,-783.486,14.6634,1794.5,61919.9,21531.9,997849.0,0.0,-787.114,14.8515,1794.5,18,6,97
119527,4509165904986112,-832.852,15.8733,1794.5,-1.09338,0.23062,2.39645,1.3132e-05,-828.754,15.5965,1794.5,18,6,97
119528,112593701536006144,-820.267,91.0104,1794.5,-0.368742,0.251357,0.943695,5.17434e-06,-823.794,91.2741,1794.5,18,6,97
119529,369295650480717824,-804.669,74.8175,1794.5,-2.18031,0.403263,4.90464,2.18482e-05,-804.032,74.7663,1794.5,18,6,97
119530,860190689940480002,-816.3,98.5552,1794.5,-0.699035,0.241138,0.843615,2.37325e-05,-812.91,98.3174,1794.5,18,6,97
119531,657535303761788928,-824.02,15.3562,1794.5,-0.502494,0.212274,1.17687,5.66624e-06,-828.747,15.7163,1794.5,18,6,97
119532,0,-837.046,67.7902,1794.5,-216069.0,195791.0,956546.0,0.0,-835.761,67.7064,1794.5,18,6,97
119533,0,-870.488,39.8318,1794.5,-631154.0,-201852.0,748933.0,0.0,-868.864,39.6914,1794.5,18,6,97
119534,112590815334768642,-806.874,3.35806,1794.5,-0.0630221,0.207555,0.262404,9.85932e-06,-808.705,3.45926,1794.5,18,6,97
119535,445860692436713472,-840.113,12.1793,1794.5,-1.04908,0.225636,2.25732,1.09724e-05,-839.403,12.1456,1794.5,18,6,97
119536,558462502870974464,-889.551,45.0099,1794.5,-0.240576,0.220683,0.577426,8.94642e-06,-889.361,45.0033,1794.5,18,6,97
119537,540432642479226880,-917.26,34.3869,1802.5,-0.819291,-0.196334,1.64882,1.0149e-05,-920.844,34.6086,1802.5,18,6,98
119538,0,-972.55,34.2511,1802.5,-391423.0,-130083.0,910970.0,0.0,-972.967,34.2808,1802.5,18,6,98
119539,225208706109800448,-950.244,101.137,1802.5,-0.659703,-0.166036,1.28824,9.25478e-06,-947.929,101.0,1802.5,18,6,98
119540,837675028249051136,-934.068,113.84,1802.5,-0.314593,0.271124,0.771438,7.04869e-06,-936.69,114.0,1802.5,18,6,98
119541,0,-1016.07,39.9606,1802.5,229544.0,-10119.0,973246.0,0.0,-1014.3,39.8271,1802.5,18,6,98
119542,238699232746274816,-996.834,-5.69002,1802.5,-1.7651,-0.260166,3.21531,2.16812e-05,-996.326,-5.73149,1802.5,18,6,98
119543,558462502870974464,-892.854,48.0831,1802.5,-0.235011,0.22348,0.57688,1.23873e-05,-888.752,47.7995,1802.5,18,6,98
119544,743102872048107520,-778.2,4.51621,2147.5,-1.71716,-0.163664,4.77432,1.45417e-05,-777.961,4.5086,2147.5,18,8,1
119545,0,-819.323,-62.9723,2147.5,143667.0,-95259.4,985031.0,0.0,-815.245,-62.6938,2147.5,18,8,1
119546,364803527005962240,-923.312,-77.1204,2155.5,-1.30848,0.0881221,3.04008,1.72373e-05,-923.378,-77.1516,2155.5,18,8,2
119547,27039121230790656,-845.927,-211.787,2152.5,-0.0946695,0.172634,0.427059,5.79264e-06,-844.529,-211.495,2152.5,18,8,3
119548,18022576127213568,-996.09,-148.325,2152.5,-1.42344,-0.440434,3.20558,1.96403e-05,-994.288,-147.952,2152.5,18,8,3
119549,873713308555804672,-743.288,-202.929,2144.5,-0.202913,0.120693,0.625288,2.83958e-06,-740.354,-202.324,2144.5,18,8,4
119550,657532348824289280,-787.759,-132.958,2144.5,-0.391812,0.111287,1.06045,7.04869e-06,-786.031,-132.615,2144.5,18,8,4
119551,639517881595330560,-829.962,-210.442,2144.5,-0.354379,-0.278486,1.14664,7.04869e-06,-834.005,-211.286,2144.5,18,8,4
119552,459368673837060097,-802.536,-177.912,2144.5,0.822227,0.000644162,1.68949,7.78744e-06,-798.39,-177.101,2144.5,18,8,4
119553,27039121230790656,-844.109,-215.012,2144.5,-0.0986842,0.171941,0.427751,4.88237e-06,-843.878,-214.963,2144.5,18,8,4
119554,180149276494528512,-805.858,-147.99,2144.5,-0.37607,0.116194,0.995358,6.56826e-06,-804.255,-147.619,2144.5,18,8,4
119555,914231067953594368,-900.327,-248.305,2155.5,-0.205989,0.152791,0.566964,6.96788e-06,-899.002,-247.879,2155.5,18,8,5
119556,225185066609803264,-845.866,-331.502,2155.5,-0.517245,0.0110159,1.2247,6.82519e-06,-849.572,-332.696,2155.5,18,8,5
119557,211676879067807744,-844.208,-242.29,2155.5,-0.304345,-0.286597,1.03671,8.87338e-06,-845.968,-242.823,2155.5,18,8,5
119558,27039121230790656,-846.591,-210.574,2155.5,-0.0936809,0.172423,0.427236,6.45466e-06,-845.607,-210.279,2155.5,18,8,5
119559,225185066609803264,-842.489,-331.582,2147.5,-0.519125,0.0131545,1.22573,5.16264e-06,-839.108,-330.46,2147.5,18,8,6
119560,873713308555804672,-744.261,-202.349,2147.5,-0.202053,0.122225,0.625116,3.5968e-06,-740.283,-200.982,2147.5,18,8,6
119561,238705280060227584,-772.122,-222.053,2147.5,-1.84678,-0.669826,5.24048,3.01464e-05,-776.551,-223.558,2147.5,18,8,6
119562,211676879067807744,-841.848,-240.076,2147.5,-0.306464,-0.286339,1.03724,7.55881e-06,-837.375,-238.503,2147.5,18,8,6
119563,0,-735.209,-233.253,2147.5,361778.0,153413.0,919555.0,0.0,-739.774,-234.835,2147.5,18,8,6
119564,238699438904705024,-759.636,-260.536,2147.5,-1.26418,-0.26463,3.4219,1.86439e-05,-763.552,-261.852,2147.5,18,8,6
119565,0,-901.893,-398.853,2152.5,-53961.1,17979.7,998381.0,0.0,-899.823,-397.895,2152.5,18,8,7
119566,589973269172453376,-911.713,-419.376,2152.5,-0.639984,-0.533457,1.83181,1.4218e-05,-912.538,-419.726,2152.5,18,8,7
119567,225185066609803264,-844.601,-331.531,2152.5,-0.516625,0.0118778,1.22505,6.12517e-06,-840.1,-329.408,2152.5,18,8,7
119568,180158141307027456,-772.979,-409.69,2152.5,-1.42518,-0.535364,3.70998,2.33738e-05,-768.772,-407.71,2152.5,18,8,7
119569,558448277939290112,-764.06,-418.51,2152.5,-0.260142,0.08136,0.639388,5.79264e-06,-763.765,-418.351,2152.5,18,8,7
119570,589977461060534272,-651.042,-376.81,2144.5,-0.146085,0.110372,0.453296,3.5968e-06,-655.213,-378.842,2144.5,18,8,8
119571,180158141307027456,-769.908,-408.529,2144.5,-1.42438,-0.539737,3.71099,1.9911e-05,-768.483,-407.807,2144.5,18,8,8
119572,0,-804.243,-402.813,2144.5,156165.0,26984.0,987362.0,0.0,-805.435,-403.418,2144.5,18,8,8
119573,558448277939290112,-760.754,-419.514,2144.5,-0.265561,0.0791156,0.638885,4.88237e-06,-762.326,-420.292,2144.5,18,8,8
119574,734095878951796736,-768.345,-480.209,2155.5,0.0339372,-0.208139,0.48373,8.13311e-06,-772.357,-482.762,2155.5,18,8,9
119575,558448277939290112,-765.28,-418.128,2155.5,-0.259018,0.0810558,0.639605,6.45466e-06,-764.464,-417.563,2155.5,18,8,9
119576,878207562334339072,-717.304,-485.959,2155.5,-0.209093,-0.37522,1.06044,6.96788e-06,-720.001,-487.626,2155.5,18,8,9
119577,558462434151497728,-699.06,-444.873,2147.5,-0.979862,-0.825839,3.37239,1.86151e-05,-698.724,-444.647,2147.5,18,8,10
119578,648523019282554882,-687.961,-521.192,2147.5,-0.246972,-0.0758671,0.226741,0.0,-685.965,-519.901,2147.5,18,8,10
119579,734095878951796736,-768.887,-476.74,2147.5,0.0308158,-0.212267,0.483637,7.04869e-06,-766.088,-474.865,2147.5,18,8,10
119580,968280585673900032,-659.086,-511.229,2147.5,-3.17343,-2.69483,10.7323,3.09684e-05,-655.756,-508.952,2147.5,18,8,10
119581,589977461060534272,-652.008,-376.079,2147.5,-0.145247,0.110002,0.453118,4.60642e-06,-655.427,-378.409,2147.5,18,8,10
119582,878207562334339072,-715.718,-483.133,2147.5,-0.213149,-0.372691,1.06236,6.19367e-06,-712.132,-480.738,2147.5,18,8,10
119583,954776658739462144,-668.906,-486.106,2147.5,-0.240575,-0.369302,1.05023,8.94642e-06,-670.39,-487.052,2147.5,18,8,10
119584,337777050158891008,-666.688,-563.495,2152.5,-0.506644,-0.179972,1.32548,8.9452e-06,-663.84,-561.168,2152.5,18,8,11
119585,648523019282554882,-693.35,-522.81,2152.5,-0.243927,-0.0720635,0.229365,0.0,-694.666,-523.906,2152.5,18,8,11
119586,968280585673900032,-658.199,-510.475,2144.5,-3.17382,-2.69496,10.7322,2.51618e-05,-655.636,-508.181,2144.5,18,8,12
119587,648523019282554882,-684.668,-520.167,2144.5,-0.247628,-0.0776859,0.225728,0.0,-685.779,-521.129,2144.5,18,8,12
119588,968287182743666688,-598.968,-490.592,2144.5,-4.28057,-3.28222,14.9601,3.28413e-05,-600.637,-492.029,2144.5,18,8,12
119589,4516381466824705,-621.555,-571.43,2144.5,-0.190306,0.0148633,0.158482,0.0,-625.107,-574.539,2144.5,18,8,12
119590,914231823867838464,-650.286,-612.015,2144.5,-0.641734,-0.872012,2.62038,1.38451e-05,-648.748,-610.674,2144.5,18,8,12
119591,337777050158891008,-663.624,-562.414,2144.5,-0.508459,-0.179479,1.32659,7.75251e-06,-663.532,-562.27,2144.5,18,8,12
119592,22527206546735104,-601.293,-498.298,2144.5,-0.497316,-0.189573,1.43999,5.26764e-06,-597.828,-495.232,2144.5,18,8,12
119593,0,-682.24,-747.295,2155.5,-693143.0,-568173.0,443545.0,0.0,-684.312,-749.492,2155.5,18,8,13
119594,914231823867838464,-652.99,-615.685,2155.5,-0.645929,-0.875312,2.61639,1.59751e-05,-656.124,-619.028,2155.5,18,8,13
119595,684548792627757056,-498.514,-604.539,2147.5,-0.403745,-0.761854,2.36678,9.91602e-06,-500.601,-606.952,2147.5,18,8,14
119596,364823867971076096,-507.29,-563.71,2147.5,0.0770603,-0.18434,0.505885,4.92966e-06,-505.246,-561.381,2147.5,18,8,14
119597,0,-557.691,-656.133,2147.5,-772457.0,-122182.0,623203.0,0.0,-556.495,-654.763,2147.5,18,8,14
119598,761115140253810688,-532.139,-570.84,2147.5,-0.151188,-0.409706,1.22025,5.09606e-06,-529.471,-567.801,2147.5,18,8,14
119599,0,-539.256,-821.491,2152.5,-392665.0,-539676.0,744691.0,0.0,-540.429,-823.152,2152.5,18,8,15
119600,526923217986650112,-454.536,-660.331,2144.5,-0.0647436,-0.400979,1.0865,6.19367e-06,-451.858,-656.381,2144.5,18,8,16
119601,103587052053876738,-440.919,-656.53,2144.5,0.00512993,-0.148943,0.211784,1.72538e-05,-438.447,-652.834,2144.5,18,8,16
119602,94577241442222080,-442.496,-854.42,2155.5,-0.0129652,-0.489669,1.08205,5.81658e-06,-442.906,-855.212,2155.5,18,8,17
119603,0,-450.837,-836.858,2155.5,32894.1,-817026.0,575661.0,0.0,-451.724,-838.497,2155.5,18,8,17
119604,0,-413.1,-815.752,2155.5,-502441.0,-673865.0,541719.0,0.0,-411.651,-813.055,2155.5,18,8,17
119605,220690263075454976,-299.075,-718.677,2147.5,-0.438499,-0.610264,2.08335,7.18307e-06,-298.713,-717.92,2147.5,18,8,18
119606,801654065250435072,-389.461,-686.129,2147.5,0.0497187,-0.264857,0.712324,5.15097e-06,-388.928,-685.026,2147.5,18,8,18
119607,662040209075998721,-354.798,-708.63,2147.5,0.0686663,-0.129081,0.161839,0.0,-356.721,-712.505,2147.5,18,8,18
119608,180149620091912192,-308.112,-710.412,2147.5,-0.170538,0.0255135,0.44334,6.19367e-06,-309.26,-712.718,2147.5,18,8,18
119609,220682222896676864,-351.6,-880.541,2152.5,-0.885708,-1.64021,4.26057,2.61579e-05,-353.168,-884.503,2152.5,18,8,19
119610,0,-214.046,-768.264,2144.5,11928.8,10044.8,999878.0,0.0,-214.25,-768.728,2144.5,18,8,20
119611,391819008736755712,-285.41,-710.58,2144.5,-0.0599786,-0.615987,1.71491,6.06415e-06,-285.751,-711.508,2144.5,18,8,20
119612,0,-236.497,-825.998,2144.5,-196316.0,-253620.0,947173.0,0.0,-236.807,-826.968,2144.5,18,8,20
119613,220690263075454976,-298.443,-717.797,2144.5,-0.438503,-0.611142,2.0832,4.97289e-06,-298.526,-718.154,2144.5,18,8,20
119614,306247111123402752,-211.315,-780.996,2144.5,-0.194256,-0.0597765,0.538526,3.55834e-06,-211.229,-780.736,2144.5,18,8,20
119615,788132339971522560,-155.529,-854.145,2155.5,0.111728,-0.414694,1.05771,8.13311e-06,-156.303,-857.262,2155.5,18,8,21
119616,18016322654830592,-199.035,-888.823,2155.5,-0.278834,-0.307242,0.997941,7.47422e-06,-199.135,-889.214,2155.5,18,8,21
119617,851181978840465408,-238.854,-970.295,2155.5,0.132747,-0.377279,0.83285,6.96788e-06,-239.294,-971.959,2155.5,18,8,21
119618,4520504618647552,-201.179,-896.846,2155.5,-0.379832,-0.803001,2.0952,1.34315e-05,-201.779,-899.272,2155.5,18,8,21
119619,0,-178.49,-741.934,2147.5,-465108.0,-665930.0,583277.0,0.0,-179.138,-744.966,2147.5,18,8,22
119620,27027851236605952,-127.568,-875.171,2147.5,0.0398212,-1.06703,2.5743,1.43226e-05,-126.956,-871.987,2147.5,18,8,22
119621,0,-110.01,-797.177,2147.5,-662608.0,-459752.0,591252.0,0.0,-110.752,-800.984,2147.5,18,8,22
119622,306247111123402752,-212.397,-781.327,2147.5,-0.193997,-0.0586598,0.538638,4.88237e-06,-212.264,-780.792,2147.5,18,8,22
119623,445858012377120768,-142.626,-802.896,2147.5,-0.336673,-0.909272,2.59164,1.18144e-05,-143.088,-805.156,2147.5,18,8,22
119624,63051494294814720,-175.295,-831.339,2147.5,0.0847484,-0.516731,1.29223,7.3878e-06,-175.126,-830.594,2147.5,18,8,22
119625,220682154177200128,-110.802,-858.143,2147.5,0.112318,-0.649885,1.60495,8.78924e-06,-110.01,-854.15,2147.5,18,8,22
119626,788132339971522560,-156.383,-850.997,2147.5,0.115359,-0.419578,1.05856,5.15097e-06,-157.293,-855.349,2147.5,18,8,22
119627,0,-160.036,-902.095,2152.5,49477.2,-263891.0,963283.0,0.0,-159.513,-897.888,2152.5,18,8,23
119628,788132339971522560,-155.846,-852.97,2152.5,0.111453,-0.4147,1.05785,7.04869e-06,-156.323,-856.36,2152.5,18,8,23
119629,220682154177200128,-110.452,-860.174,2152.5,0.111595,-0.653494,1.60199,1.01414e-05,-110.725,-862.12,2152.5,18,8,23
119630,914232511062605824,-137.749,-978.552,2152.5,0.0947679,-0.852956,1.87311,1.11022e-05,-137.207,-974.084,2152.5,18,8,23
119631,860194194617008128,-56.1817,-755.226,2144.5,-0.200592,-0.494798,1.53403,5.33485e-06,-56.0382,-753.147,2144.5,18,8,24
119632,180146252837552128,-93.0732,-770.41,2144.5,0.0517416,-1.02925,2.78345,9.97424e-06,-93.1419,-771.56,2144.5,18,8,24
119633,220682154177200128,-111.01,-856.928,2144.5,0.110726,-0.650311,1.60521,6.4229e-06,-110.797,-853.782,2144.5,18,8,24
119634,684562124223029250,-43.3044,-835.977,2144.5,-0.122792,-0.116405,-0.0875781,0.0,-43.3985,-837.354,2144.5,18,8,24
119635,0,-42.5099,-867.654,2144.5,-82140.4,104117.0,991167.0,0.0,-42.5653,-868.676,2144.5,18,8,24
119636,0,9.54703,-915.771,2155.5,-136639.0,-168790.0,976135.0,0.0,9.54,-910.8,2155.5,18,8,25
119637,22524870084526080,-3.6808,-942.467,2155.5,0.197796,-0.717319,1.68218,9.84093e-06,-3.72,-942.0,2155.5,18,8,25
119638,0,31.031,-907.631,2155.5,-50529.8,-777951.0,626290.0,0.0,31.02,-910.8,2155.5,18,8,25
119639,0,-2.04724,-849.146,2147.5,51711.9,290303.0,955536.0,0.0,-1.9625,-850.75,2147.5,18,8,26
119640,153128915680886784,179.956,-913.488,2152.5,0.55917,-1.7616,4.24457,1.94852e-05,180.276,-916.23,2152.5,18,8,27
119641,18020308384481280,164.249,-854.42,2152.5,0.277249,-0.442849,1.26015,7.34985e-06,164.419,-855.337,2152.5,18,8,27
119642,873732618728767488,71.3677,-907.584,2152.5,0.228689,-0.258253,0.768184,8.87338e-06,71.5323,-909.002,2152.5,18,8,27
119643,18020308384481280,162.505,-851.606,2144.5,0.274118,-0.444335,1.26162,5.37104e-06,163.06,-854.202,2144.5,18,8,28
119644,783626678759849984,163.591,-834.935,2144.5,0.293856,-0.534367,1.51227,8.3825e-06,163.239,-832.959,2144.5,18,8,28
119645,828664324300996608,139.75,-741.173,2144.5,0.187501,-0.145214,0.637339,5.09606e-06,139.917,-742.164,2144.5,18,8,28
119646,0,175.732,-825.82,2144.5,-58.319,189.232,1000000.0,0.0,176.597,-830.302,2144.5,18,8,28
119647,639523860189806592,124.148,-763.566,2144.5,0.386436,-1.35019,3.84177,1.18475e-05,124.732,-766.392,2144.5,18,8,28
119648,153128915680886784,180.351,-914.733,2155.5,0.559368,-1.7606,4.24485,2.19208e-05,180.538,-915.463,2155.5,18,8,29
119649,18020308384481280,164.91,-855.474,2155.5,0.277365,-0.441183,1.26059,8.48059e-06,164.788,-855.083,2155.5,18,8,29
119650,639516782083702784,281.543,-735.162,2147.5,0.458132,-0.72779,2.30847,1.0342e-05,281.472,-734.926,2147.5,18,8,30
119651,364806688118677506,303.508,-732.655,2147.5,0.22669,-0.216132,0.284744,1.98537e-05,302.572,-729.96,2147.5,18,8,30
119652,409831964137226240,216.307,-776.886,2147.5,0.810877,-3.55182,9.75857,3.28413e-05,216.911,-778.807,2147.5,18,8,30
119653,139612481801682944,293.809,-785.572,2147.5,0.0159191,-0.553248,1.45516,7.56344e-06,293.812,-785.652,2147.5,18,8,30
119654,0,254.093,-755.036,2147.5,22826.4,-487530.0,872808.0,0.0,254.191,-755.17,2147.5,18,8,30
119655,409828528163389440,318.651,-883.096,2152.5,0.423499,-0.575843,1.60184,1.00413e-05,319.996,-886.451,2152.5,18,8,31
119656,0,336.795,-930.362,2152.5,640693.0,-331313.0,692636.0,0.0,337.961,-933.402,2152.5,18,8,31
119657,0,378.817,-844.165,2152.5,561463.0,-485023.0,670457.0,0.0,377.609,-841.27,2152.5,18,8,31
119658,409831826698272768,353.907,-843.965,2152.5,1.00179,-2.90749,7.2924,3.73711e-05,352.414,-840.06,2152.5,18,8,31
119659,0,349.325,-937.463,2152.5,401765.0,-478256.0,780932.0,0.0,350.888,-941.333,2152.5,18,8,31
119660,0,320.282,-936.094,2152.5,-61159.9,-169206.0,983681.0,0.0,318.574,-931.756,2152.5,18,8,31
119661,49541794941112321,344.201,-922.923,2152.5,0.0911064,-0.342969,0.495697,0.0,343.734,-921.795,2152.5,18,8,31
119662,0,270.529,-850.865,2152.5,-21718.8,-260940.0,965111.0,0.0,270.282,-850.207,2152.5,18,8,31
119663,0,365.818,-828.314,2152.5,614331.0,-372217.0,695739.0,0.0,364.206,-824.205,2152.5,18,8,31
119664,409841172547108864,332.381,-938.439,2152.5,0.241989,-0.854041,2.05314,0.0,332.053,-937.605,2152.5,18,8,31
119665,211675917011927042,383.58,-767.163,2144.5,0.0743205,-0.604944,1.40674,1.75088e-05,384.212,-768.523,2144.5,18,8,32
119666,571958939382448128,310.286,-719.322,2144.5,0.00253185,-0.439967,1.24125,6.56826e-06,312.084,-722.922,2144.5,18,8,32
119667,364806688118677506,301.109,-730.368,2144.5,0.226849,-0.217033,0.284131,9.92685e-06,300.3,-728.733,2144.5,18,8,32
119668,0,490.579,-817.842,2155.5,550003.0,-533841.0,642270.0,0.0,490.317,-817.28,2155.5,18,8,33
119669,0,417.321,-785.003,2155.5,814686.0,-289683.0,502365.0,0.0,417.824,-785.925,2155.5,18,8,33
119670,409831895417749504,498.409,-685.298,2147.5,0.486093,-0.365457,1.51478,8.3186e-06,499.605,-687.018,2147.5,18,8,34
119671,18017216008028160,422.48,-688.09,2147.5,0.378744,-0.290511,1.22343,6.56826e-06,422.714,-688.363,2147.5,18,8,34
119672,598981155621961728,591.299,-772.648,2152.5,0.376195,-0.139086,0.836982,6.96788e-06,591.643,-773.087,2152.5,18,8,35
119673,0,535.399,-746.946,2152.5,40311.7,-850472.0,524473.0,0.0,536.711,-748.723,2152.5,18,8,35
119674,0,543.575,-706.002,2144.5,-159219.0,19095.9,987059.0,0.0,544.362,-706.902,2144.5,18,8,36
119675,0,676.701,-659.238,2155.5,7235.33,-97741.8,995186.0,0.0,675.46,-657.937,2155.5,18,8,37
119676,166638202734510080,608.893,-717.329,2155.5,0.425497,-0.189677,1.03803,7.47422e-06,610.465,-718.972,2155.5,18,8,37
119677,0,677.261,-562.577,2147.5,51432.3,-39188.4,997907.0,0.0,677.166,-562.496,2147.5,18,8,38
119678,396324738667905024,604.837,-489.979,2147.5,0.0638624,-0.250175,0.762118,4.60642e-06,603.445,-488.826,2147.5,18,8,38
119679,112596519034552320,734.606,-658.385,2152.5,0.204306,-0.462239,1.15941,7.60582e-06,733.017,-657.02,2152.5,18,8,39
119680,864701436376645632,745.663,-666.926,2152.5,0.149768,-0.429233,1.01178,8.17123e-06,749.312,-669.955,2152.5,18,8,39
119681,364808062491426816,710.027,-647.002,2152.5,0.32447,-0.0236609,0.712751,8.87338e-06,712.554,-649.125,2152.5,18,8,39
119682,112591227634843648,627.851,-458.909,2144.5,0.102689,0.121997,0.377743,7.47422e-06,627.02,-458.361,2144.5,18,8,40
119683,878211548063989760,728.494,-487.848,2144.5,0.020323,-0.237137,0.615431,5.47348e-06,731.193,-489.65,2144.5,18,8,40
119684,117111457375584256,739.513,-422.826,2144.5,0.0436124,-0.241119,0.624024,6.19367e-06,738.686,-422.278,2144.5,18,8,40
119685,819655475778813952,686.2,-392.587,2144.5,0.835944,-0.671713,2.93957,1.00261e-05,684.302,-391.353,2144.5,18,8,40
119686,364800984385323008,737.188,-523.176,2144.5,0.571389,-0.169398,1.37574,6.65525e-06,734.854,-521.61,2144.5,18,8,40
119687,364800915665846272,736.499,-516.509,2144.5,0.195942,-0.365491,1.03267,6.56826e-06,737.721,-517.32,2144.5,18,8,40
119688,842174023705038849,685.196,-427.137,2144.5,0.12208,0.0961507,0.387908,7.55881e-06,685.329,-427.254,2144.5,18,8,40
119689,0,779.494,-505.623,2155.5,-95929.6,88950.3,991406.0,0.0,781.625,-506.978,2155.5,18,8,41
119690,734092580416913408,775.694,-511.407,2155.5,0.722382,-0.710556,2.4133,1.21914e-05,777.928,-512.804,2155.5,18,8,41
119691,364800915665846272,738.575,-520.366,2155.5,0.193594,-0.359848,1.03376,7.47422e-06,736.892,-519.237,2155.5,18,8,41
119692,0,754.845,-490.97,2155.5,-163995.0,1927.69,986459.0,0.0,754.832,-490.969,2155.5,18,8,41
119693,837686298243235840,865.429,-511.22,2155.5,0.250151,-0.392611,1.04193,7.08447e-06,865.211,-511.132,2155.5,18,8,41
119694,364800984385323008,741.752,-524.517,2155.5,0.570348,-0.16605,1.37482,7.41585e-06,744.677,-526.38,2155.5,18,8,41
119695,878211548063989760,728.844,-492.029,2155.5,0.0175621,-0.22819,0.608633,6.04963e-06,729.329,-492.337,2155.5,18,8,41
119696,0,791.062,-434.162,2147.5,362001.0,-241292.0,900407.0,0.0,790.415,-433.876,2147.5,18,8,42
119697,495400013459881984,682.18,-374.022,2147.5,0.592533,-0.139433,1.63096,7.60413e-06,681.059,-373.459,2147.5,18,8,42
119698,819655475778813952,687.053,-393.272,2147.5,0.836409,-0.67114,2.93945,1.29225e-05,683.699,-391.619,2147.5,18,8,42
119699,743110087593164800,724.002,-359.014,2147.5,-0.00589653,-0.174958,0.495115,7.04869e-06,723.186,-358.576,2147.5,18,8,42
119700,117111457375584256,739.722,-423.985,2147.5,0.0430455,-0.241955,0.623583,6.96788e-06,737.78,-423.039,2147.5,18,8,42
119701,941253352912584704,702.87,-350.464,2147.5,1.78297,-0.705821,5.17862,2.13248e-05,703.788,-350.883,2147.5,18,8,42
119702,734090793710518272,697.004,-320.539,2147.5,0.218423,-0.268162,1.02239,3.55834e-06,695.828,-319.997,2147.5,18,8,42
119703,873704856060166144,789.735,-387.161,2147.5,0.215352,0.100483,0.561151,5.79264e-06,790.177,-387.331,2147.5,18,8,42
119704,873709872581967872,884.861,-451.309,2152.5,0.41882,0.0220233,0.880143,7.47422e-06,885.935,-451.835,2152.5,18,8,43
119705,788130140965048321,835.571,-366.764,2152.5,0.232363,0.140006,-0.242345,0.0,834.284,-366.193,2152.5,18,8,43
119706,873704856060166144,791.647,-386.254,2152.5,0.213322,0.103333,0.560086,6.45466e-06,790.598,-385.753,2152.5,18,8,43
119707,824171857228857344,766.884,-235.194,2144.5,0.592512,-0.00868726,1.54751,5.77439e-06,762.151,-233.624,2144.5,18,8,44
119708,103586983317602304,771.653,-300.602,2144.5,1.64977,-0.459595,4.39639,1.91494e-05,772.274,-300.866,2144.5,18,8,44
119709,734087632614588416,730.591,-199.679,2144.5,0.254697,-0.230592,1.02367,3.02482e-06,729.818,-199.457,2144.5,18,8,44
119710,445858081096597504,748.168,-224.373,2144.5,1.20702,-0.530474,3.67241,1.54863e-05,743.825,-222.904,2144.5,18,8,44
119711,355796946226511872,798.776,-236.078,2144.5,0.193501,-0.233146,0.828545,4.75328e-06,794.743,-234.676,2144.5,18,8,44
119712,0,799.562,-220.422,2144.5,485889.0,-757870.0,435368.0,0.0,799.584,-220.415,2144.5,18,8,44
119713,225192282154860544,765.973,-213.778,2144.5,0.203512,0.106517,0.604709,4.47321e-06,768.593,-214.647,2144.5,18,8,44
119714,743105277229793280,939.511,-237.151,2155.5,1.22885,-0.10461,2.72179,1.62133e-05,935.702,-235.893,2155.5,18,8,45
119715,0,872.147,-325.787,2155.5,392283.0,-422846.0,816894.0,0.0,873.526,-326.284,2155.5,18,8,45
119716,873701007769468928,887.39,-227.456,2155.5,0.685493,0.0268795,1.57419,9.04888e-06,884.114,-226.387,2155.5,18,8,45
119717,4520710777077760,891.586,-241.081,2155.5,0.33426,-0.296032,1.08712,7.47422e-06,890.39,-240.728,2155.5,18,8,45
