event_id,particle_id,hit_id,volume_id,layer_id,module_id,x,y,z,tx,ty,tz,tpx,tpy,tpz,weight
1000,968282922136109056,37644,8,6,436,79.8472,-85.3274,73.3754,79.8462,-85.3287,73.3754,0.633123,-0.724005,0.646734,1.2132e-05
1000,968282922136109056,43836,8,8,653,115.463,-127.476,110.199,115.462,-127.477,110.198,0.609437,-0.746772,0.642608,1.0784e-05
1000,968282922136109056,75784,13,2,495,170.314,-198.545,170.6,170.337,-198.531,170.231,0.565077,-0.776688,0.644152,8.76201e-06
1000,968282922136109056,82561,13,4,692,228.949,-284.86,240.2,228.948,-284.861,240.243,0.51198,-0.812012,0.643488,6.06601e-06
1000,968282922136109056,82569,13,4,693,225.584,-279.559,235.8,225.589,-279.555,236.027,0.514796,-0.809774,0.644245,6.06601e-06
1000,968282922136109056,89418,13,6,1042,295.43,-400.7,330.0,295.447,-400.691,329.831,0.444248,-0.850677,0.642588,6.06601e-06
1000,968282922136109056,95560,13,8,1463,365.932,-554.844,443.8,365.918,-554.85,443.443,0.352317,-0.892033,0.641783,8.76201e-06
1000,968282922136109056,95564,13,8,1464,363.695,-549.22,439.0,363.687,-549.224,439.387,0.355155,-0.890524,0.642438,6.06601e-06
1000,968282922136109056,111621,17,2,1841,416.254,-702.708,552.8,416.233,-702.717,548.084,0.265166,-0.920465,0.641799,1.0784e-05
1000,968282922136109056,117175,17,4,2634,461.126,-907.261,690.4,461.125,-907.262,688.718,0.145033,-0.943213,0.64373,1.2132e-05
1000,968282990855585792,23992,8,2,136,31.5091,-8.44006,84.7452,31.5092,-8.43912,84.7431,0.37616,-0.111021,1.08086,2.87563e-05
1000,968282990855585792,31686,8,4,303,68.6941,-20.6121,192.631,68.6938,-20.6141,192.644,0.368351,-0.132999,1.08048,1.72538e-05
1000,968282990855585792,39136,8,6,596,110.123,-36.7977,315.602,110.123,-36.7964,315.602,0.358847,-0.154308,1.08026,8.6269e-06
1000,968282990855585792,45866,8,8,1049,160.575,-60.9639,470.825,160.575,-60.9668,470.837,0.34327,-0.183476,1.08003,8.6269e-06
1000,968282990855585792,77601,13,2,698,234.275,-106.465,708.16,234.283,-106.451,708.343,0.32112,-0.225734,1.07684,1.72538e-05
1000,968283059575062528,22245,8,2,119,28.7547,-12.7512,13.2712,28.753,-12.7548,13.2695,0.652319,-0.278963,0.414761,1.97495e-05
1000,968283059575062528,30023,8,4,238,65.555,-27.6014,36.5405,65.5547,-27.6022,36.5411,0.661387,-0.253378,0.415763,1.62385e-05
1000,968283059575062528,30060,8,4,239,67.4899,-28.3427,37.7569,67.4901,-28.3417,37.7574,0.661886,-0.251681,0.415925,1.27274e-05
1000,968283059575062528,36946,8,6,387,106.962,-42.6572,62.4871,106.962,-42.6566,62.483,0.668767,-0.229674,0.416646,1.0533e-05
1000,968283059575062528,75288,13,2,458,249.598,-81.0581,149.6,249.601,-81.0528,149.851,0.689115,-0.138845,0.417644,5.92484e-06
1000,968283059575062528,75304,13,2,459,243.468,-79.782,146.0,243.46,-79.7998,146.12,0.688108,-0.142309,0.418327,7.68035e-06
1000,968283059575062528,82603,13,4,698,348.923,-96.6986,209.8,348.926,-96.6917,209.615,0.696874,-0.0798871,0.418843,5.92484e-06
1000,968283059575062528,89450,13,6,1051,486.729,-104.342,291.9,486.727,-104.347,292.077,0.698413,0.000444102,0.421202,6.80259e-06
1000,968283059575062528,111657,17,2,1859,817.629,-57.1164,498.8,817.635,-57.0893,493.91,0.669119,0.196171,0.416393,1.00942e-05
1000,968283059575062528,116973,17,4,2509,1021.68,24.1774,623.4,1021.68,24.1687,625.386,0.618505,0.316995,0.415723,1.18497e-05
1000,968283403172446208,20273,8,2,105,30.0023,10.9481,-59.8195,30.0034,10.9449,-59.8254,0.360183,0.121103,-0.64912,1.2457e-05
1000,968283403172446208,20523,8,2,106,32.3432,11.7279,-64.0404,32.3441,11.7268,-64.0411,0.359929,0.119252,-0.649555,1.06451e-05
1000,968283403172446208,28080,8,4,178,67.8799,22.5097,-127.651,67.8813,22.5067,-127.658,0.365987,0.0997385,-0.648761,8.83317e-06
1000,968283403172446208,34895,8,6,237,111.643,33.1967,-204.645,111.643,33.1973,-204.646,0.371564,0.0769958,-0.647998,7.24773e-06
1000,968283403172446208,40790,8,8,198,166.054,42.0971,-299.077,166.054,42.0969,-299.081,0.375382,0.0451579,-0.648315,6.34176e-06
1000,968283403172446208,40792,8,8,199,167.963,42.3228,-302.379,167.963,42.3237,-302.377,0.375228,0.0442356,-0.648317,4.64308e-06
1000,968283403172446208,70417,12,12,82,665.08,-110.644,-1218.5,664.652,-110.607,-1218.5,0.281745,-0.238128,-0.648774,5.09606e-06
1000,968283403172446208,72822,13,2,262,255.528,46.4428,-453.0,255.53,46.4214,-452.903,0.37903,-0.007817,-0.645428,3.73711e-06
1000,968283403172446208,79343,13,4,253,362.34,35.2265,-636.2,362.339,35.2208,-636.084,0.37262,-0.070482,-0.644633,3.73711e-06
1000,968283403172446208,85482,13,6,117,500.537,-7.39571,-882.9,500.537,-7.39715,-882.882,0.344755,-0.151462,-0.645331,3.73711e-06
1000,968283403172446208,106366,16,8,43,854.356,-372.389,-1802.5,855.705,-372.984,-1802.5,0.137575,-0.32519,-0.652476,7.47422e-06
1000,968283403172446208,106842,16,10,44,775.529,-226.57,-1494.5,772.056,-225.388,-1494.5,0.216767,-0.29446,-0.648042,6.56826e-06
1000,968283471891922944,20407,8,2,106,24.7197,20.2629,-27.8123,24.7204,20.2621,-27.8143,0.385409,0.303101,-0.347786,1.4789e-05
1000,968283471891922944,29105,8,4,212,57.3951,44.414,-56.749,57.3959,44.4132,-56.7499,0.400467,0.28053,-0.348691,1.21598e-05
1000,968283471891922944,35506,8,6,292,94.21,68.4081,-88.1603,94.2081,68.4099,-88.1583,0.415561,0.25559,-0.349209,9.53067e-06
1000,968283471891922944,42098,8,8,437,142.737,96.0565,-128.0,142.735,96.0576,-127.998,0.431631,0.226655,-0.348764,7.88745e-06
1000,968283471891922944,73652,13,2,344,224.321,133.425,-191.4,224.323,133.42,-191.548,0.454811,0.177501,-0.344037,5.75127e-06
1000,968283471891922944,80356,13,4,425,317.462,163.446,-260.4,317.459,163.451,-260.563,0.471168,0.123422,-0.344401,4.43669e-06
1000,968283471891922944,86806,13,6,512,466.732,187.932,-367.6,466.734,187.923,-367.704,0.48512,0.0316319,-0.343903,4.43669e-06
1000,968283471891922944,92710,13,8,566,633.188,181.566,-485.6,633.187,181.575,-485.841,0.479315,-0.0684861,-0.345531,5.09398e-06
1000,968283471891922944,108645,17,2,544,808.196,136.126,-612.6,808.197,136.097,-615.332,0.451338,-0.171225,-0.345519,7.55881e-06
1000,968283471891922944,113416,17,4,381,1020.6,15.8673,-788.0,1020.6,15.8631,-791.32,0.376806,-0.299297,-0.346064,8.87338e-06
1000,968283540611399680,22674,8,2,122,27.9412,15.9129,26.4157,27.941,15.9132,26.4175,0.298132,0.181737,0.342843,1.35552e-05
1000,968283540611399680,30178,8,4,243,60.7396,37.2976,64.949,60.7375,37.3004,64.9478,0.284928,0.200235,0.343002,1.13863e-05
1000,968283540611399680,37755,8,6,447,96.2089,64.1605,108.925,96.2121,64.1565,108.928,0.269022,0.219657,0.343222,9.21752e-06
1000,968283540611399680,44460,8,8,749,137.491,101.753,164.304,137.498,101.746,164.305,0.244761,0.245243,0.343326,7.5909e-06
1000,968283540611399680,44468,8,8,750,138.924,103.182,166.308,138.926,103.181,166.31,0.243503,0.246022,0.343574,6.23538e-06
1000,968283540611399680,75886,13,2,505,197.298,172.318,255.8,197.3,172.314,255.725,0.20088,0.281475,0.341635,4.06655e-06
1000,968283540611399680,83085,13,4,764,247.501,256.906,352.8,247.493,256.915,353.056,0.152509,0.31027,0.339983,4.06655e-06
1000,968283540611399680,90187,13,6,1221,296.391,401.657,503.84,296.412,401.636,503.951,0.0677227,0.337117,0.340972,4.06655e-06
1000,968283540611399680,96419,13,8,1803,303.785,585.948,688.171,303.799,585.938,688.277,-0.0425174,0.339981,0.341005,5.15097e-06
1000,968283540611399680,112619,17,2,2365,244.772,779.031,889.2,244.751,779.041,891.906,-0.155328,0.300548,0.343828,7.04869e-06
1000,968283540611399680,118515,18,2,74,31.08,1004.4,1222.5,31.0482,1009.37,1222.5,-0.277286,0.16834,0.34685,8.13311e-06
1000,968283609330876416,21627,8,2,114,-28.5105,-15.2756,16.2334,-28.5095,-15.2767,16.2337,-0.181718,-0.109741,0.140851,1.64322e-05
1000,968283609330876416,29701,8,4,227,-60.6866,-37.3702,42.314,-60.6888,-37.3672,42.3162,-0.166711,-0.129099,0.141486,1.31458e-05
1000,968283609330876416,37462,8,6,421,-94.3406,-66.4532,72.4336,-94.3348,-66.4603,72.4332,-0.149595,-0.146902,0.142046,9.85932e-06
1000,968283609330876416,37464,8,6,422,-95.6221,-67.7363,73.6584,-95.6248,-67.7336,73.6611,-0.148161,-0.14791,0.142386,8.2161e-06
1000,968283609330876416,43704,8,8,633,-132.072,-110.19,112.757,-132.089,-110.174,112.762,-0.121881,-0.167094,0.144284,4.92966e-06
1000,968283609330876416,75692,13,2,486,-176.556,-191.084,177.8,-176.564,-191.075,177.697,-0.0725087,-0.189627,0.144755,4.92966e-06
1000,968283609330876416,82907,13,4,737,-198.894,-300.631,258.0,-198.893,-300.632,257.731,-0.00912961,-0.199605,0.140453,4.92966e-06
1000,968283609330876416,89694,13,6,1108,-159.149,-475.517,385.48,-159.164,-475.509,385.521,0.0917729,-0.174489,0.141926,8.2161e-06
1000,968283609330876416,120088,18,10,26,65.1918,-835.926,2547.5,64.9717,-832.607,2547.5,0.135807,-0.0820655,0.18247,9.85932e-06
1000,968283815489306624,10486,7,10,95,-121.936,114.759,-818.0,-121.924,114.769,-818.0,-0.413072,0.32185,-2.54301,6.49837e-06
1000,968283815489306624,13498,7,12,95,-102.657,99.2978,-698.0,-102.654,99.3006,-698.0,-0.40498,0.332718,-2.54342,7.91106e-06
1000,968283815489306624,16519,7,14,95,-86.9137,86.0298,-598.0,-86.8984,86.0428,-598.0,-0.396463,0.340796,-2.54427,9.60629e-06
1000,968283815489306624,18061,8,2,78,-21.4343,23.6734,-159.454,-21.4344,23.6733,-159.476,-0.361088,0.38446,-2.54555,1.41269e-05
1000,968283815489306624,26237,8,4,60,-49.033,51.6411,-349.621,-49.036,51.6379,-349.526,-0.377697,0.366322,-2.54469,1.18666e-05
1000,968283815489306624,64309,12,2,155,-503.785,307.893,-2948.5,-503.963,308.005,-2948.5,-0.453231,0.172809,-2.54339,8.47614e-06
1000,968283815489306624,65508,12,4,154,-432.235,280.791,-2554.5,-432.436,280.935,-2554.5,-0.468856,0.178574,-2.54024,7.34598e-06
1000,968283815489306624,66807,12,6,154,-358.721,251.682,-2154.5,-358.296,251.351,-2154.5,-0.472938,0.199357,-2.53886,5.36822e-06
1000,968283815489306624,68064,12,8,153,-292.339,221.228,-1798.5,-292.67,221.443,-1798.5,-0.4641,0.228328,-2.54018,4.23807e-06
1000,968283815489306624,69481,12,10,153,-238.574,192.971,-1498.5,-238.435,192.856,-1498.5,-0.454637,0.261554,-2.53949,4.23807e-06
1000,968283815489306624,71004,12,12,150,-188.475,162.199,-1215.5,-188.467,162.197,-1215.5,-0.440564,0.286984,-2.5407,4.23807e-06
1000,968283884208783360,1277,7,2,94,-88.7691,110.931,-1502.0,-88.7526,110.937,-1502.0,-0.280731,0.402776,-5.18032,4.06655e-06
1000,968283884208783360,2999,7,4,94,-77.8237,95.4022,-1302.0,-77.8115,95.4202,-1302.0,-0.28681,0.398661,-5.1808,4.06655e-06
1000,968283884208783360,5119,7,6,94,-66.6235,80.1143,-1102.0,-66.6003,80.1224,-1102.0,-0.294146,0.392906,-5.18146,4.06655e-06
1000,968283884208783360,7598,7,8,93,-58.5535,69.5197,-962.0,-58.5628,69.5037,-962.0,-0.300217,0.390607,-5.18182,6.23538e-06
1000,968283884208783360,10423,7,10,93,-50.3883,59.0356,-822.0,-50.3798,59.0527,-822.0,-0.305729,0.384391,-5.18296,7.5909e-06
1000,968283884208783360,13436,7,12,93,-43.3102,50.1323,-702.0,-43.292,50.1324,-702.0,-0.308573,0.383177,-5.18339,9.21752e-06
1000,968283884208783360,16474,7,14,93,-37.33,42.7455,-602.0,-37.3204,42.7715,-602.0,-0.311623,0.379786,-5.18417,1.13863e-05
1000,968283884208783360,16540,7,14,96,-37.039,42.4509,-597.5,-37.05,42.4414,-597.5,-0.312006,0.380534,-5.18462,1.35552e-05
1000,968283884208783360,64214,12,2,143,-164.257,228.776,-2945.5,-164.045,228.393,-2945.5,-0.275527,0.433071,-5.17631,8.13311e-06
1000,968283884208783360,65418,12,4,143,-143.231,195.207,-2545.5,-143.162,195.099,-2545.5,-0.267544,0.430424,-5.17811,5.15097e-06
1000,968283884208783360,65454,12,4,147,-143.353,195.36,-2548.5,-143.317,195.348,-2548.5,-0.267811,0.430741,-5.178,7.04869e-06
1000,968283952928260096,18012,8,2,77,-12.933,29.3083,-177.811,-12.92,29.3128,-177.818,-0.608094,1.35863,-8.02638,0.0
1000,968283952928260096,18070,8,2,78,-13.5484,30.7171,-186.121,-13.5488,30.7167,-186.112,-0.608777,1.35831,-8.02635,0.0
1000,968283952928260096,26228,8,4,59,-29.8072,66.211,-396.514,-29.8078,66.2105,-396.513,-0.63074,1.34902,-8.02564,0.0
1000,968284227806167040,578,7,2,44,56.2216,-30.3184,-1502.5,56.2013,-30.3227,-1502.5,1.47673,-0.77855,-39.0502,2.32914e-05
1000,968284227806167040,619,7,2,47,56.0297,-30.2167,-1498.0,56.0311,-30.233,-1498.0,1.47668,-0.778625,-39.0507,2.01859e-05
1000,968284227806167040,2181,7,4,44,48.6441,-26.32,-1302.5,48.648,-26.3294,-1302.5,1.47321,-0.781115,-39.0508,1.47512e-05
1000,968284227806167040,2218,7,4,47,48.4886,-26.2272,-1298.0,48.4783,-26.2394,-1298.0,1.47153,-0.782061,-39.0519,1.16457e-05
1000,968284227806167040,4066,7,6,44,41.1408,-22.3084,-1102.5,41.1185,-22.3178,-1102.5,1.46865,-0.784975,-39.0519,1.16457e-05
1000,968284227806167040,4135,7,6,47,40.9476,-22.2377,-1098.0,40.9493,-22.2275,-1098.0,1.46936,-0.783832,-39.0533,1.16457e-05
1000,968284227806167040,6426,7,8,44,35.874,-19.4914,-962.5,35.8544,-19.505,-962.5,1.46741,-0.785883,-39.0534,1.78567e-05
1000,968284227806167040,6484,7,8,47,35.6686,-19.4016,-958.0,35.6852,-19.4144,-958.0,1.46994,-0.786724,-39.0537,2.17386e-05
1000,968284227806167040,9070,7,10,42,30.4027,-16.5964,-817.5,30.4023,-16.5781,-817.5,1.46684,-0.788618,-39.0552,3.8819e-05
1000,968284227806167040,9141,7,10,44,30.6073,-16.6744,-822.5,30.5901,-16.6791,-822.5,1.46753,-0.789673,-39.0538,2.63969e-05
1000,968284227806167040,9184,7,10,47,30.4415,-16.5871,-818.0,30.4211,-16.5882,-818.0,1.46622,-0.788785,-39.0551,3.2608e-05
1000,968284433964597248,650,7,2,50,97.1594,-18.6209,-1502.0,97.1656,-18.6346,-1502.0,0.21735,-0.0170183,-3.32674,7.47422e-06
1000,968284433964597248,2263,7,4,50,84.0578,-17.5323,-1302.0,84.0463,-17.5131,-1302.0,0.217545,-0.0215209,-3.3289,6.56826e-06
1000,968284433964597248,4174,7,6,50,70.9825,-15.9358,-1102.0,70.9845,-15.9531,-1102.0,0.216708,-0.0291635,-3.33136,5.09606e-06
1000,968284433964597248,6527,7,8,50,61.8497,-14.6174,-962.0,61.8489,-14.6071,-962.0,0.216803,-0.0343973,-3.33185,3.73711e-06
1000,968284433964597248,9182,7,10,47,52.3611,-13.0566,-818.0,52.3807,-13.0445,-818.0,0.219483,-0.0378813,-3.33264,3.73711e-06
1000,968284433964597248,9235,7,10,50,52.647,-13.0765,-822.0,52.6436,-13.0907,-822.0,0.218495,-0.0385613,-3.33218,3.73711e-06
1000,968284433964597248,12137,7,12,47,44.4869,-11.6351,-698.0,44.4984,-11.6164,-698.0,0.218764,-0.0420051,-3.33337,6.34176e-06
1000,968284433964597248,12206,7,12,50,44.7502,-11.6434,-702.0,44.761,-11.6666,-702.0,0.21837,-0.0417027,-3.33272,4.64308e-06
1000,968284433964597248,12252,7,12,52,44.4613,-11.5991,-697.5,44.4655,-11.6101,-697.5,0.219184,-0.0420888,-3.33339,7.24773e-06
1000,968284433964597248,15180,7,14,47,37.9092,-10.3176,-598.0,37.9246,-10.3067,-598.0,0.21686,-0.0463553,-3.33403,1.06451e-05
1000,968284433964597248,15256,7,14,50,38.1677,-10.3717,-602.0,38.1855,-10.3613,-602.0,0.218741,-0.0453657,-3.33343,8.83317e-06
1000,968284433964597248,15350,7,14,52,37.8884,-10.2794,-597.5,37.892,-10.2998,-597.5,0.216818,-0.0460103,-3.33409,1.2457e-05
1000,968284640123027456,19765,8,2,101,8.898,-30.7191,-26.2284,8.899,-30.7187,-26.229,0.0835442,-0.255006,-0.177563,1.07578e-05
1000,968284640123027456,28726,8,4,202,23.2889,-68.0641,-52.6407,23.2913,-68.063,-52.6406,0.107073,-0.245326,-0.177093,9.43373e-06
1000,968284640123027456,35310,8,6,277,43.5869,-108.025,-81.773,43.5872,-108.025,-81.7704,0.133676,-0.233238,-0.173937,8.1097e-06
1000,968284640123027456,41943,8,8,415,73.8649,-154.059,-117.0,73.8809,-154.049,-117.002,0.16061,-0.215809,-0.172544,6.78567e-06
1000,968284640123027456,41954,8,8,416,74.9945,-155.544,-118.198,74.9967,-155.542,-118.197,0.161322,-0.215537,-0.172127,5.95815e-06
1000,968284640123027456,69154,12,10,114,214.946,440.284,-1501.5,214.86,440.176,-1501.5,-0.190679,-0.146821,-0.190405,4.88237e-06
1000,968284640123027456,69179,12,10,117,211.848,437.86,-1504.5,211.867,437.849,-1504.5,-0.188976,-0.148824,-0.190321,5.79264e-06
1000,968284640123027456,73531,13,2,334,136.716,-222.93,-176.6,136.741,-222.92,-176.963,0.196663,-0.179012,-0.173172,5.21338e-06
1000,968284640123027456,80644,13,4,468,226.199,-286.247,-248.6,226.186,-286.254,-248.416,0.232147,-0.129667,-0.170226,3.88935e-06
1000,968284640123027456,87084,13,6,576,370.657,-336.759,-346.8,370.683,-336.738,-346.923,0.260394,-0.0442437,-0.170622,3.22733e-06
1000,968284640123027456,92662,13,8,553,575.15,-323.146,-480.8,575.155,-323.139,-480.548,0.25209,0.0772248,-0.169828,3.22733e-06
1000,968284640123027456,105380,16,4,42,746.75,-404.85,-2547.5,744.456,-403.701,-2547.5,0.236931,0.0392117,-0.190635,6.45466e-06
1000,968284640123027456,107442,16,12,61,576.993,503.216,-1214.5,577.198,503.405,-1214.5,-0.240328,0.069346,-0.183237,3.55834e-06
1000,968284640123027456,108620,17,2,537,805.576,-155.97,-666.6,805.59,-155.929,-668.081,0.14888,0.216927,-0.168633,3.22733e-06
1000,968284708842504192,20707,8,2,108,1.64041,31.8927,-8.81563,1.63699,31.8929,-8.82403,0.0687156,1.16074,-0.135566,2.79383e-05
1000,968284708842504192,29264,8,4,216,4.38425,71.7892,-13.5229,4.38675,71.7893,-13.5191,0.0914107,1.1586,-0.136666,2.34682e-05
1000,968284708842504192,36383,8,6,351,8.47076,116.154,-18.6938,8.46979,116.154,-18.6906,0.120257,1.15579,-0.133968,1.8998e-05
1000,968284708842504192,42813,8,8,526,15.0639,171.763,-25.0232,15.0661,171.763,-25.0316,0.153322,1.15151,-0.131767,1.56454e-05
1000,968284708842504192,74880,13,2,430,28.4942,258.838,-35.4,28.4878,258.84,-35.0694,0.20305,1.14063,-0.13054,1.28516e-05
1000,968284708842504192,81806,13,4,601,49.3369,360.088,-46.2,49.3326,360.09,-46.7573,0.264593,1.12653,-0.13593,8.38149e-06
1000,968284708842504192,87969,13,6,759,84.8679,490.468,-62.8,84.8451,490.475,-62.6393,0.345003,1.1037,-0.1357,8.38149e-06
1000,968284708842504192,94037,13,8,991,141.236,646.723,-82.0,141.243,646.72,-82.1394,0.44056,1.06842,-0.134662,1.06166e-05
1000,968284708842504192,94039,13,8,992,138.922,641.052,-81.6,138.921,641.053,-81.4277,0.43666,1.0702,-0.134329,8.38149e-06
1000,968284708842504192,110037,17,2,1166,207.112,789.375,-97.6,207.076,789.389,-100.461,0.526213,1.02781,-0.133597,1.45279e-05
1000,968284708842504192,115208,17,4,1475,312.06,969.283,-122.8,312.026,969.3,-124.566,0.634268,0.964016,-0.132174,1.6763e-05
1000,968284846281457664,23120,8,2,125,-2.54691,32.4151,29.7809,-2.54543,32.4156,29.7845,-0.108996,1.27072,1.37056,3.6837e-05
1000,968284846281457664,31275,8,4,281,-6.33363,72.0837,72.6639,-6.33756,72.0828,72.6601,-0.132953,1.26669,1.3715,2.94696e-05
1000,968284846281457664,37901,8,6,456,-11.2602,115.176,119.319,-11.2644,115.175,119.314,-0.1581,1.26458,1.37014,2.21022e-05
1000,968284846281457664,44538,8,8,762,-18.8044,170.076,178.875,-18.8015,170.076,178.882,-0.189745,1.25997,1.36961,1.84185e-05
1000,968284846281457664,76437,13,2,551,-33.8834,258.677,275.6,-33.8625,258.675,275.187,-0.240118,1.25246,1.36594,1.10511e-05
1000,968284846281457664,83538,13,4,828,-55.0043,356.494,382.6,-54.9933,356.494,382.407,-0.298908,1.23912,1.36546,1.10511e-05
1000,968284846281457664,90224,13,6,1231,-92.3474,491.907,532.8,-92.3436,491.907,532.967,-0.376645,1.21553,1.36438,1.10511e-05
1000,968284846281457664,96449,13,8,1815,-144.197,640.199,701.6,-144.214,640.197,701.539,-0.460478,1.1849,1.36469,1.84185e-05
1000,968284846281457664,112643,17,2,2375,-210.894,794.184,878.4,-210.897,794.183,881.893,-0.549301,1.14395,1.36526,2.21022e-05
1000,968284915000934400,20876,8,2,109,-12.5965,29.4259,-6.67813,-12.589,29.4285,-6.68692,-0.0982236,0.251009,-0.0132033,1.35552e-05
1000,968284915000934400,21059,8,2,110,-13.2118,31.0177,-6.79063,-13.2086,31.0206,-6.7706,-0.0968497,0.251488,-0.0132499,1.13863e-05
1000,968284915000934400,29335,8,4,218,-25.6789,66.9549,-8.36563,-25.6804,66.9542,-8.37774,-0.0769944,0.257491,-0.0119304,9.21752e-06
1000,968284915000934400,36445,8,6,354,-36.542,110.06,-10.6719,-36.5434,110.059,-10.6654,-0.052695,0.2628,-0.0146336,7.5909e-06
1000,968284915000934400,42862,8,8,530,-44.1676,166.063,-13.1469,-44.1664,166.063,-13.144,-0.0189753,0.266868,-0.0111693,6.23538e-06
1000,968284915000934400,74916,13,2,431,-40.1966,262.103,-17.4,-40.19,262.102,-17.2998,0.0374467,0.261734,-0.0126436,4.06655e-06
1000,968284915000934400,74929,13,2,432,-41.0095,255.994,-17.4,-41.0112,255.994,-17.0232,0.0334162,0.262431,-0.0118758,4.06655e-06
1000,968284915000934400,81832,13,4,603,-14.2659,360.366,-22.2,-14.2587,360.365,-22.1439,0.0970227,0.244849,-0.0115301,4.06655e-06
1000,968284915000934400,88416,13,6,837,72.4782,497.568,-29.4,72.4816,497.567,-29.2415,0.178502,0.191088,-0.00901258,5.15097e-06
1000,968284915000934400,94367,13,8,1091,248.189,611.552,-36.6,248.193,611.55,-36.4985,0.246131,0.0861055,-0.00660608,7.04869e-06
1000,968284915000934400,110296,17,2,1276,562.404,599.85,-48.6,562.389,599.869,-44.4076,0.238054,-0.101081,-0.00571846,8.13311e-06
1000,968284983720411136,22998,8,2,125,-8.83962,30.215,13.9445,-8.84073,30.2146,13.9413,-0.203567,0.661581,0.420526,1.77406e-05
1000,968284983720411136,30476,8,4,250,-21.3145,68.4347,38.2891,-21.3162,68.4339,38.2906,-0.226488,0.654156,0.419502,1.49021e-05
1000,968284983720411136,37245,8,6,406,-36.472,109.545,64.7459,-36.47,109.546,64.7411,-0.24071,0.616514,0.399341,1.20636e-05
1000,968284983720411136,44064,8,8,687,-58.2595,161.535,98.7009,-58.2597,161.535,98.7047,-0.271562,0.603294,0.398725,9.93475e-06
1000,968284983720411136,75514,13,2,473,-96.8883,239.327,150.8,-96.8845,239.328,150.984,-0.3144,0.580682,0.397685,8.16069e-06
1000,968284983720411136,75998,13,2,513,-98.334,242.025,152.6,-98.3477,242.021,152.829,-0.316037,0.579313,0.398222,5.32219e-06
1000,968284983720411136,82751,13,4,718,-152.25,330.539,215.0,-152.243,330.54,215.419,-0.371031,0.544173,0.398989,5.32219e-06
1000,968284983720411136,89555,13,6,1079,-237.041,439.538,298.8,-237.021,439.545,299.174,-0.434879,0.493596,0.398865,5.32219e-06
1000,968284983720411136,95684,13,8,1514,-358.732,557.926,402.28,-358.739,557.923,402.393,-0.503792,0.418307,0.402516,6.74144e-06
1000,968284983720411136,111749,17,2,1903,-492.049,652.796,498.8,-492.037,652.802,503.199,-0.553458,0.338366,0.399927,9.22513e-06
1000,968284983720411136,117064,17,4,2565,-691.225,748.38,645.0,-691.235,748.374,640.025,-0.608201,0.219066,0.40172,1.06444e-05
1000,968285258598318080,134,7,2,10,-127.576,-70.63,-1498.0,-127.574,-70.641,-1498.0,-0.273645,-0.20029,-3.45682,3.55834e-06
1000,968285258598318080,1606,7,4,10,-111.546,-59.2975,-1298.0,-111.555,-59.3055,-1298.0,-0.278827,-0.191005,-3.45743,3.22733e-06
1000,968285258598318080,3386,7,6,8,-95.5094,-48.7577,-1102.0,-95.5149,-48.7527,-1102.0,-0.286236,-0.181429,-3.4574,3.22733e-06
1000,968285258598318080,3433,7,6,10,-95.1991,-48.5328,-1098.0,-95.1837,-48.5416,-1098.0,-0.286455,-0.182818,-3.458,3.22733e-06
1000,968285258598318080,5543,7,8,6,-83.8591,-41.4735,-962.0,-83.8508,-41.4809,-962.0,-0.290386,-0.176152,-3.45805,3.88935e-06
1000,968285258598318080,8080,7,10,6,-72.018,-34.5191,-822.0,-72.002,-34.5311,-822.0,-0.294903,-0.16811,-3.45854,5.21338e-06
1000,968285258598318080,8160,7,10,9,-71.6248,-34.3039,-817.5,-71.6195,-34.3122,-817.5,-0.293394,-0.167923,-3.45924,5.95815e-06
1000,968285258598318080,11025,7,12,6,-61.7595,-28.8017,-702.0,-61.7539,-28.8148,-702.0,-0.29721,-0.161675,-3.45927,6.78567e-06
1000,968285258598318080,11120,7,12,9,-61.3635,-28.6022,-697.5,-61.3687,-28.6033,-697.5,-0.295421,-0.162716,-3.45988,8.1097e-06
1000,968285258598318080,14077,7,14,6,-53.1594,-24.2112,-602.0,-53.1667,-24.1911,-602.0,-0.29854,-0.157375,-3.4599,9.43373e-06
1000,968285258598318080,14169,7,14,9,-52.7789,-23.9866,-597.5,-52.7777,-23.9876,-597.5,-0.299641,-0.155889,-3.46041,1.07578e-05
1000,968285258598318080,63345,12,2,18,-231.126,-163.789,-2945.5,-231.15,-163.783,-2945.5,-0.227996,-0.2364,-3.45565,6.45466e-06
1000,968285258598318080,64542,12,4,15,-204.323,-136.903,-2548.5,-204.465,-136.977,-2548.5,-0.236429,-0.233672,-3.45611,5.79264e-06
1000,968285258598318080,64566,12,4,18,-204.15,-136.725,-2545.5,-204.26,-136.774,-2545.5,-0.236446,-0.232957,-3.4563,4.88237e-06
1000,968285327317794816,20106,8,2,103,25.1146,-21.4455,-19.6602,25.1131,-21.4487,-19.6599,0.604797,-0.504504,-0.346592,1.98e-05
1000,968285327317794816,28836,8,4,205,55.6644,-46.1396,-36.9463,55.6647,-46.139,-36.9452,0.619439,-0.485573,-0.346425,1.6632e-05
1000,968285327317794816,36071,8,6,333,90.8542,-72.8271,-56.4199,90.8546,-72.8264,-56.422,0.634019,-0.464852,-0.347095,1.3464e-05
1000,968285327317794816,41980,8,8,421,135.718,-104.2,-80.6305,135.718,-104.2,-80.6314,0.652559,-0.436848,-0.346916,1.1088e-05
