hit_id,x,y,z,volume_id,layer_id,module_id,phi_rad,wedge_index
37892,-12.173400,114.991000,101.033000,8,6,456,1.676267,98
38413,-12.176000,114.485000,160.300000,8,6,508,1.676753,98
38414,-12.148600,114.491000,190.957000,8,6,508,1.676510,98
38411,-12.478100,114.424000,198.621000,8,6,508,1.679419,98
38856,-12.341800,114.957000,212.740000,8,6,560,1.677747,98
38859,-13.088100,114.805000,240.895000,8,6,560,1.684309,98
38863,-13.487100,116.831000,245.285000,8,6,561,1.685729,98
38867,-14.764900,116.406000,254.074000,8,6,561,1.696962,98
38860,-15.210700,114.374000,279.394000,8,6,560,1.703011,98
39254,-15.439400,115.659000,282.577000,8,6,613,1.703502,98
39253,-16.201800,115.406000,287.189000,8,6,613,1.710274,98
39255,-15.877400,115.514000,296.091000,8,6,613,1.707390,98
39257,-15.033100,115.795000,301.851000,8,6,613,1.699899,98
39245,-12.864500,114.345000,307.926000,8,6,612,1.682831,98
39242,-12.876900,114.343000,307.933000,8,6,612,1.682940,98
39247,-14.455600,114.022000,313.244000,8,6,612,1.696903,98
39251,-14.598300,115.939000,318.651000,8,6,613,1.696051,98
39239,-11.565300,114.609000,325.698000,8,6,612,1.671367,98
39580,-11.862800,115.054000,355.567000,8,6,664,1.673540,98
39857,-16.661800,115.253000,428.362000,8,6,717,1.714369,98
39851,-14.638900,113.985000,464.217000,8,6,716,1.698525,98
39858,-14.748300,115.889000,472.012000,8,6,717,1.697378,98
40157,-19.733100,172.472000,-472.114000,8,8,61,1.684714,98
40156,-23.248400,171.380000,-447.208000,8,8,61,1.705627,98
40155,-24.789300,170.902000,-436.029000,8,8,61,1.714842,98
40487,-19.101700,170.009000,-395.247000,8,8,138,1.682684,98
40494,-23.880000,170.666000,-381.295000,8,8,139,1.709816,98
40495,-21.380400,171.442000,-363.132000,8,8,139,1.694865,98
40485,-21.409100,169.492000,-359.027000,8,8,138,1.696444,98
41254,-21.673200,171.351000,-266.522000,8,8,295,1.696612,98
41240,-21.627800,169.443000,-263.570000,8,8,294,1.697750,98
41255,-20.987200,171.564000,-263.197000,8,8,295,1.692520,98
41243,-16.826100,170.519000,-261.533000,8,8,294,1.669154,98
41249,-20.595000,169.674000,-260.397000,8,8,294,1.691585,98
41691,-20.699300,172.172000,-210.601000,8,8,373,1.690447,98
41689,-20.813000,172.137000,-166.309000,8,8,373,1.691122,98
42205,-19.291100,169.966000,-122.095000,8,8,450,1.683812,98
42208,-18.253200,170.199000,-113.861000,8,8,450,1.677634,98
42221,-19.739100,171.952000,-101.195000,8,8,451,1.685090,98
42209,-19.318200,169.960000,-100.031000,8,8,450,1.683974,98
42836,-19.376400,170.455000,-46.862600,8,8,528,1.683985,98
42842,-18.586100,170.632000,-39.826800,8,8,528,1.679294,98
42834,-17.231200,170.936000,-39.785600,8,8,528,1.671262,98
42839,-17.098500,170.965000,-34.718300,8,8,528,1.670477,98
42853,-19.662700,172.494000,-28.503100,8,8,529,1.684297,98
42843,-19.308700,170.470000,-28.221900,8,8,528,1.683583,98
43514,-19.375300,169.948000,-0.624140,8,8,606,1.684313,98
42838,-19.513100,170.424000,-0.603127,8,8,528,1.684797,98
43524,-19.943700,171.888000,-0.521873,8,8,607,1.686307,98
42848,-20.079700,172.364000,-0.490627,8,8,529,1.686769,98
42845,-20.353100,172.280000,0.240623,8,8,529,1.688391,98
43522,-20.484500,171.720000,0.265625,8,8,607,1.689525,98
42833,-20.825400,170.130000,0.296871,8,8,528,1.692599,98
43510,-20.942600,169.596000,0.321877,8,8,606,1.693660,98
43527,-23.205100,170.875000,15.381000,8,8,607,1.705772,98
43512,-18.370000,170.173000,48.798700,8,8,606,1.678329,98
43513,-20.107100,169.784000,53.177100,8,8,606,1.688675,98
43526,-20.695500,171.655000,53.678600,8,8,607,1.690782,98
43528,-22.486700,171.098000,59.958100,8,8,607,1.701473,98
44045,-16.872800,171.016000,83.871100,8,8,684,1.669140,98
44049,-19.840900,172.439000,95.579900,8,8,685,1.685353,98
44042,-19.754900,170.370000,117.671000,8,8,684,1.686234,98
44048,-20.185900,172.331000,119.019000,8,8,685,1.687399,98
44546,-24.927600,170.340000,159.511000,8,8,763,1.716105,98
44552,-22.578400,171.070000,162.080000,8,8,763,1.702021,98
44542,-21.449300,169.483000,165.708000,8,8,762,1.696684,98
44538,-18.804400,170.076000,178.875000,8,8,762,1.680914,98
44547,-23.009000,170.936000,192.307000,8,8,763,1.704598,98
44976,-18.457200,170.661000,222.318000,8,8,840,1.678529,98
44977,-20.151800,170.281000,227.932000,8,8,840,1.688593,98
44980,-20.939200,172.098000,230.602000,8,8,841,1.691871,98
44978,-18.077300,170.746000,237.990000,8,8,840,1.676276,98
45367,-20.373600,169.724000,282.685000,8,8,918,1.690264,98
45375,-20.342900,171.764000,286.093000,8,8,919,1.688682,98
45368,-21.622500,169.444000,317.253000,8,8,918,1.697719,98
45373,-21.974000,171.258000,320.736000,8,8,919,1.698408,98
45370,-17.814100,170.298000,327.254000,8,8,918,1.675023,98
45664,-23.781400,171.215000,395.422000,8,8,997,1.708811,98
45956,-19.387500,169.945000,431.514000,8,8,1074,1.684386,98
45954,-20.204700,169.762000,444.902000,8,8,1074,1.689257,98
45960,-20.613200,171.680000,450.005000,8,8,1075,1.690292,98
45955,-17.235300,170.427000,472.613000,8,8,1074,1.671584,98
16893,-4.866470,32.128600,-438.486000,8,2,13,1.721122,99
16931,-4.912440,31.588100,-401.675000,8,2,29,1.725076,99
17096,-5.242130,31.997300,-341.824000,8,2,45,1.733184,99
17099,-6.132110,31.686100,-301.746000,8,2,45,1.761960,99
17095,-5.673090,31.846600,-296.231000,8,2,45,1.747085,99
17103,-5.079060,32.054300,-290.966000,8,2,45,1.727942,99
17494,-5.211860,31.483400,-258.555000,8,2,61,1.734852,99
17479,-6.022720,31.199900,-250.037000,8,2,61,1.761487,99
17491,-5.258940,31.466900,-242.538000,8,2,61,1.736392,99
17490,-4.953460,31.573700,-232.076000,8,2,61,1.726413,99
18040,-6.036750,31.719500,-203.002000,8,2,77,1.758864,99
18021,-6.258720,31.641800,-184.857000,8,2,77,1.766075,99
18010,-5.583000,31.878100,-161.349000,8,2,77,1.744174,99
18047,-6.163230,31.675200,-156.267000,8,2,77,1.762971,99
18035,-5.161970,32.025300,-148.915000,8,2,77,1.730606,99
18044,-5.073730,32.056200,-144.507000,8,2,77,1.727770,99
18038,-5.024220,32.073500,-144.240000,8,2,77,1.726181,99
18993,-6.073560,31.182100,-111.949000,8,2,93,1.763165,99
18960,-4.924470,31.583800,-109.995000,8,2,93,1.725469,99
19000,-5.247100,31.471000,-107.663000,8,2,93,1.736005,99
18971,-4.935320,31.580100,-100.841000,8,2,93,1.725822,99
18968,-5.701690,31.312100,-94.374200,8,2,93,1.750915,99
20846,-5.015420,32.076500,-65.986000,8,2,109,1.725899,99
20888,-5.979610,31.739400,-60.007700,8,2,109,1.757011,99
20946,-5.780600,31.809000,-45.356800,8,2,109,1.750563,99
20924,-5.098960,32.047300,-41.700800,8,2,109,1.728581,99
20896,-5.681250,31.843700,-39.763500,8,2,109,1.747349,99
20893,-4.994340,32.083900,-21.243400,8,2,109,1.725222,99
20943,-6.119590,31.690500,-21.071600,8,2,109,1.761553,99
20911,-5.563000,31.885100,-15.372900,8,2,109,1.743528,99
20856,-4.944470,32.101400,-13.460100,8,2,109,1.723622,99
20926,-4.904880,32.115200,-13.094400,8,2,109,1.722353,99
20954,-5.367620,31.953400,-6.824980,8,2,109,1.737225,99
20848,-5.270680,31.987300,-0.879269,8,2,109,1.734103,99
23117,-5.101870,31.521800,5.345430,8,2,125,1.731257,99
23045,-5.353650,31.433800,13.039700,8,2,125,1.739493,99
23101,-6.007760,31.205100,17.920300,8,2,125,1.760994,99
23027,-5.525690,31.373600,20.912100,8,2,125,1.745134,99
23043,-5.977120,31.215800,24.225300,8,2,125,1.759984,99
23118,-4.881390,31.598900,28.328200,8,2,125,1.724065,99
23035,-6.147510,31.156200,35.008000,8,2,125,1.765606,99
24295,-5.270520,31.987400,80.243100,8,2,141,1.734098,99
24311,-5.487830,31.911400,86.150800,8,2,141,1.741101,99
24291,-6.217980,31.656100,88.844200,8,2,141,1.764750,99
24309,-5.120500,32.039800,97.113300,8,2,141,1.729273,99
24263,-4.955390,32.097500,99.361300,8,2,141,1.723973,99
24266,-5.369250,31.952800,100.611000,8,2,141,1.737278,99
24259,-5.742740,31.822200,126.812000,8,2,141,1.749338,99
24986,-5.195970,31.488900,172.056000,8,2,157,1.734332,99
25000,-5.610360,31.344000,173.146000,8,2,157,1.747914,99
24994,-4.947110,31.575900,193.324000,8,2,157,1.726207,99
25664,-5.993700,31.210000,299.433000,8,2,189,1.760531,99
25658,-6.088340,31.176900,339.063000,8,2,189,1.763653,99
25949,-13.586600,72.567100,-484.545000,8,4,26,1.755882,99
25941,-10.670600,71.030800,-475.150000,8,4,25,1.719906,99
25939,-13.314900,70.388800,-470.387000,8,4,25,1.757750,99
26217,-13.475400,72.072900,-413.826000,8,4,58,1.755631,99
26197,-12.255000,70.136600,-408.938000,8,4,57,1.743780,99
26201,-13.123700,69.925700,-401.565000,8,4,57,1.756319,99
26209,-13.898800,71.876300,-352.670000,8,4,58,1.761810,99
26520,-13.732000,70.287500,-345.084000,8,4,89,1.763735,99
26526,-12.194700,70.660800,-333.530000,8,4,89,1.741694,99
26527,-11.720500,70.775900,-318.896000,8,4,89,1.734907,99
26524,-11.562000,70.814400,-304.455000,8,4,89,1.732640,99
26519,-10.833400,70.991300,-293.426000,8,4,89,1.722230,99
26947,-12.374200,70.107700,-268.210000,8,4,121,1.745500,99
26958,-14.087500,71.788800,-253.867000,8,4,122,1.764569,99
26959,-14.098200,71.783800,-252.895000,8,4,122,1.764726,99
26942,-12.308500,70.123600,-248.337000,8,4,121,1.744552,99
26938,-13.565600,69.818400,-246.754000,8,4,121,1.762704,99
26950,-10.738200,70.504900,-239.391000,8,4,121,1.721939,99
26957,-13.441800,72.088400,-237.115000,8,4,122,1.755142,99
26941,-12.936500,69.971200,-229.944000,8,4,121,1.753615,99
26945,-11.417800,70.339900,-226.190000,8,4,121,1.731716,99
26955,-13.350700,72.130700,-216.744000,8,4,122,1.753815,99
26939,-13.077000,69.937100,-210.392000,8,4,121,1.755644,99
26953,-13.787000,71.928200,-209.598000,8,4,122,1.760177,99
27499,-12.446000,70.599700,-208.864000,8,4,153,1.745293,99
27511,-13.507700,70.342000,-204.745000,8,4,153,1.760516,99
27507,-11.867100,70.740300,-148.963000,8,4,153,1.737005,99
28268,-13.751900,71.944500,-102.175000,8,4,186,1.759664,99
28261,-14.134200,71.767100,-102.024000,8,4,186,1.765253,99
28254,-13.512000,69.831500,-99.261800,8,4,185,1.761929,99
28253,-13.687000,69.789000,-99.206700,8,4,185,1.764458,99
28259,-13.606200,72.012100,-83.698900,8,4,186,1.757538,99
28245,-13.448200,69.846900,-81.169000,8,4,185,1.761007,99
29279,-12.267300,70.643100,-56.720100,8,4,217,1.742734,99
29306,-10.726700,71.017200,-56.146500,8,4,217,1.720707,99
29298,-12.110900,70.681100,-49.792900,8,4,217,1.740494,99
29318,-14.034900,72.359000,-46.161900,8,4,218,1.762379,99
29308,-10.598900,71.048200,-27.657600,8,4,217,1.718883,99
29319,-13.626900,72.548300,-25.407400,8,4,218,1.756465,99
29294,-13.051400,70.452800,-24.713300,8,4,217,1.753970,99
29282,-11.714000,70.777500,-15.022600,8,4,217,1.734814,99
29293,-13.631200,70.312000,-0.807568,8,4,217,1.762288,99
30402,-12.577000,70.058400,11.851400,8,4,249,1.748426,99
30425,-13.088500,69.934300,14.849900,8,4,249,1.755810,99
30475,-13.582400,72.023200,15.361400,8,4,250,1.757191,99
30412,-10.530300,70.555300,25.084900,8,4,249,1.718952,99
30442,-13.145300,69.920500,36.770000,8,4,249,1.756631,99
30464,-13.526600,72.049100,37.804200,8,4,250,1.756377,99
30399,-13.194700,69.908500,45.330300,8,4,249,1.757344,99
30470,-13.634900,71.998800,46.658700,8,4,250,1.757957,99
30440,-12.759500,70.014200,49.556700,8,4,249,1.751060,99
30455,-13.272900,72.166800,50.758300,8,4,250,1.752683,99
30401,-10.819100,70.485200,51.414900,8,4,249,1.723102,99
30413,-11.450600,70.331900,52.661500,8,4,249,1.732188,99
30428,-11.301800,70.368000,56.121900,8,4,249,1.730046,99
30417,-11.492000,70.321900,56.338500,8,4,249,1.732784,99
30429,-10.622300,70.533000,61.302300,8,4,249,1.720273,99
30411,-13.872600,69.743900,63.863400,8,4,249,1.767141,99
30477,-14.131100,71.768500,65.755300,8,4,250,1.765208,99
30410,-11.290400,70.370800,66.384900,8,4,249,1.729882,99
31267,-13.795600,70.272100,82.212500,8,4,281,1.764648,99
31287,-14.105300,72.326300,84.489100,8,4,282,1.763402,99
31261,-12.804000,70.512800,96.248300,8,4,281,1.750423,99
31259,-13.683100,70.299400,96.560100,8,4,281,1.763033,99
31289,-14.243900,72.262000,99.159700,8,4,282,1.765416,99
31280,-14.340100,72.217400,119.418000,8,4,282,1.766815,99
31258,-13.054600,70.452000,140.423000,8,4,281,1.754016,99
31853,-13.128000,69.924700,140.913000,8,4,313,1.756381,99
31852,-11.005400,70.440000,154.593000,8,4,313,1.725781,99
31840,-13.356400,69.869200,172.028000,8,4,313,1.759680,99
31847,-12.030600,70.191100,174.002000,8,4,313,1.740545,99
31857,-13.701300,71.968000,177.167000,8,4,314,1.758925,99
31843,-10.999800,70.441400,183.164000,8,4,313,1.725701,99
32691,-10.935500,70.457000,285.864000,8,4,377,1.724776,99
32969,-14.345300,72.214900,404.123000,8,4,410,1.766891,99
33199,-12.489400,70.079700,425.297000,8,4,441,1.747162,99
33444,-19.543500,114.815000,-486.718000,8,6,41,1.739398,99
33446,-20.784900,114.402000,-433.420000,8,6,41,1.750519,99
33442,-17.673700,115.438000,-431.350000,8,6,41,1.722718,99
33741,-17.622300,114.933000,-404.071000,8,6,93,1.722938,99
33737,-18.998500,114.475000,-368.342000,8,6,93,1.735259,99
34083,-20.839000,114.384000,-339.245000,8,6,145,1.751004,99
34085,-17.152700,115.611000,-316.248000,8,6,145,1.718087,99
34087,-21.385100,114.203000,-299.301000,8,6,145,1.755908,99
34515,-21.712200,113.572000,-272.428000,8,6,197,1.759693,99
34520,-19.818600,114.202000,-254.334000,8,6,197,1.742625,99
34518,-19.724900,114.233000,-242.265000,8,6,197,1.741783,99
34516,-22.387900,113.347000,-241.363000,8,6,197,1.765803,99
35009,-17.959200,115.343000,-185.147000,8,6,249,1.725259,99
35014,-18.865300,115.041000,-179.182000,8,6,249,1.733337,99
35010,-18.139400,115.283000,-175.380000,8,6,249,1.726863,99
35011,-17.742100,115.415000,-172.828000,8,6,249,1.723327,99
35614,-22.222200,113.402000,-97.290200,8,6,301,1.764304,99
35612,-20.976700,113.817000,-90.820100,8,6,301,1.753053,99
35613,-18.190600,114.744000,-87.684700,8,6,301,1.728020,99
35618,-18.082400,114.780000,-81.078700,8,6,301,1.727052,99
35617,-22.211500,113.406000,-73.523200,8,6,301,1.764206,99
35619,-20.454200,113.991000,-71.513700,8,6,301,1.748344,99
36426,-18.693200,115.098000,-24.366600,8,6,353,1.731802,99
37219,-19.064700,114.453000,4.484380,8,6,405,1.735853,99
37226,-21.701800,113.575000,16.206500,8,6,405,1.759599,99
37230,-22.186600,113.414000,26.419600,8,6,405,1.763982,99
37222,-18.231500,114.730000,35.179300,8,6,405,1.728387,99
37221,-20.788400,113.879000,58.125000,8,6,405,1.751356,99
37235,-18.443800,114.660000,60.369900,8,6,405,1.730287,99
37232,-20.308900,114.039000,65.969600,8,6,405,1.747036,99
37913,-21.234700,114.253000,75.769200,8,6,457,1.754556,99
37906,-20.318200,114.558000,84.427200,8,6,457,1.746333,99
37912,-19.478700,114.837000,98.952800,8,6,457,1.738818,99
37919,-17.503700,115.494000,107.074000,8,6,457,1.721207,99
37911,-19.470200,114.840000,127.006000,8,6,457,1.738741,99
37917,-19.432100,114.852000,131.328000,8,6,457,1.738402,99
38420,-20.853600,113.858000,149.382000,8,6,509,1.751943,99
38419,-19.134600,114.430000,155.386000,8,6,509,1.736480,99
38421,-18.758500,114.555000,190.440000,8,6,509,1.733107,99
38864,-19.622400,114.789000,217.227000,8,6,561,1.740103,99
38865,-20.482800,114.503000,234.573000,8,6,561,1.747808,99
38869,-20.505300,114.495000,268.016000,8,6,561,1.748011,99
39248,-20.046900,114.126000,279.851000,8,6,613,1.744678,99
39250,-21.002100,113.808000,319.459000,8,6,613,1.753283,99
40493,-27.723500,169.472000,-407.330000,8,8,139,1.732948,99
40878,-25.774500,170.596000,-341.637000,8,8,217,1.720747,99
41251,-28.448400,169.247000,-264.433000,8,8,295,1.737328,99
41250,-32.844300,167.882000,-261.591000,8,8,295,1.763995,99
41252,-31.793800,168.208000,-247.408000,8,8,295,1.757607,99
41253,-32.465000,168.000000,-216.175000,8,8,295,1.761687,99
41690,-26.537700,170.359000,-202.194000,8,8,373,1.725330,99
42216,-28.453400,169.246000,-127.087000,8,8,451,1.737357,99
42219,-27.284100,169.609000,-125.839000,8,8,451,1.730295,99
42218,-29.798900,168.828000,-116.119000,8,8,451,1.745501,99
42214,-33.035300,167.823000,-111.149000,8,8,451,1.765157,99
42212,-27.387400,169.577000,-108.364000,8,8,451,1.730918,99
42215,-26.284000,169.919000,-97.734300,8,8,451,1.724265,99
42211,-31.896400,168.176000,-94.324000,8,8,451,1.758231,99
42213,-30.939900,168.473000,-85.682600,8,8,451,1.752421,99
42851,-26.974300,170.223000,-35.955300,8,8,529,1.727954,99
42847,-29.724600,169.369000,-18.884400,8,8,529,1.744529,99
42849,-28.146300,169.859000,-11.606700,8,8,529,1.735008,99
42846,-25.706800,170.617000,-6.003120,8,8,529,1.720341,99
43523,-27.233400,169.624000,1.840630,8,8,607,1.729989,99
43530,-28.546800,169.217000,27.319000,8,8,607,1.737922,99
43525,-29.492600,168.923000,56.972500,8,8,607,1.743646,99
43521,-27.157600,169.648000,64.695600,8,8,607,1.729532,99
43529,-29.949300,168.781000,64.784400,8,8,607,1.746413,99
44052,-29.784500,169.351000,84.996800,8,8,685,1.744890,99
44051,-32.712200,168.441000,100.026000,8,8,685,1.762614,99
44551,-32.220300,168.076000,144.816000,8,8,763,1.760199,99
44550,-29.115400,169.040000,151.070000,8,8,763,1.741362,99
44544,-26.760600,169.771000,151.979000,8,8,763,1.727138,99
44545,-25.373000,170.202000,160.698000,8,8,763,1.718782,99
44548,-31.704300,168.236000,196.450000,8,8,763,1.757063,99
44979,-26.092000,170.497000,230.656000,8,8,841,1.722653,99
44982,-33.163300,168.301000,279.348000,8,8,841,1.765351,99
45379,-33.433200,169.837000,310.805000,8,8,920,1.765166,99
45374,-25.488700,170.166000,346.749000,8,8,919,1.719478,99
45665,-26.478200,170.377000,362.287000,8,8,997,1.724972,99
45663,-25.867500,170.567000,396.304000,8,8,997,1.721305,99
45668,-31.534700,168.807000,400.035000,8,8,997,1.755477,99
45666,-26.622100,170.333000,415.678000,8,8,997,1.725836,99
45667,-26.262700,170.444000,418.787000,8,8,997,1.723678,99
45958,-27.544300,169.528000,456.364000,8,8,1075,1.731865,99
45959,-29.933200,168.786000,485.563000,8,8,1075,1.746316,99
17098,-7.244260,31.297300,-327.654000,8,2,45,1.798257,100
17469,-6.474770,31.041800,-256.471000,8,2,61,1.776430,100
17465,-7.524710,30.674700,-246.316000,8,2,61,1.811353,100
17476,-6.946960,30.876700,-241.453000,8,2,61,1.792102,100
17496,-7.259990,30.767300,-235.947000,8,2,61,1.802522,100
17472,-6.282350,31.109100,-234.152000,8,2,61,1.770062,100
17484,-7.054490,30.839100,-223.325000,8,2,61,1.795679,100
17477,-7.013840,30.853300,-221.671000,8,2,61,1.794326,100
17468,-6.833270,30.916500,-211.992000,8,2,61,1.788323,100
18025,-6.314100,31.622500,-182.380000,8,2,77,1.767876,100
18054,-6.404720,31.590800,-167.800000,8,2,77,1.770825,100
18026,-6.911710,31.413500,-165.088000,8,2,77,1.787369,100
18009,-7.602250,31.172100,-156.955000,8,2,77,1.810007,100
18981,-6.336590,31.090100,-128.944000,8,2,93,1.771856,100
18964,-6.206000,31.135800,-108.502000,8,2,93,1.767538,100
18988,-6.835410,30.915700,-96.876000,8,2,93,1.788394,100
18963,-6.402900,31.066900,-93.840600,8,2,93,1.774051,100
18986,-6.256540,31.118100,-84.488800,8,2,93,1.769209,100
19002,-6.395420,31.069500,-76.562500,8,2,93,1.773803,100
20919,-7.396980,31.243900,-68.045400,8,2,109,1.803266,100
20855,-7.588300,31.177000,-65.318400,8,2,109,1.809548,100
20951,-7.766760,31.114600,-64.667400,8,2,109,1.815415,100
20965,-6.979760,31.389700,-59.077700,8,2,109,1.789595,100
20895,-7.349370,31.260500,-45.788000,8,2,109,1.801704,100
20978,-7.164540,31.325100,-35.123300,8,2,109,1.795645,100
20920,-6.914770,31.412500,-31.677600,8,2,109,1.787469,100
20952,-7.672200,31.147600,-21.945400,8,2,109,1.812306,100
20968,-7.641600,31.158300,-20.211400,8,2,109,1.811300,100
20852,-7.152830,31.329200,-20.143300,8,2,109,1.795261,100
20880,-6.369360,31.603200,-20.085800,8,2,109,1.769674,100
20939,-6.552680,31.539100,-14.712500,8,2,109,1.775646,100
20867,-6.643380,31.507400,-12.974900,8,2,109,1.778604,100
20901,-7.103890,31.346300,-11.440100,8,2,109,1.793658,100
20863,-6.582220,31.528700,-10.190400,8,2,109,1.776609,100
20917,-6.692480,31.490200,-8.475980,8,2,109,1.780206,100
20898,-6.773000,31.462000,-8.021230,8,2,109,1.782836,100
20966,-6.727620,31.477900,-7.605870,8,2,109,1.781354,100
20969,-6.699490,31.487700,-7.168230,8,2,109,1.780436,100
20971,-7.393800,31.245000,-6.617090,8,2,109,1.803161,100
23017,-6.832960,30.916600,7.936710,8,2,125,1.788312,100
23091,-6.331440,31.091900,9.468420,8,2,125,1.771686,100
23084,-7.377310,30.726200,26.946800,8,2,125,1.806434,100
23069,-6.750200,30.945500,29.714100,8,2,125,1.785564,100
23004,-6.673070,30.972500,32.109200,8,2,125,1.783004,100
23059,-6.975120,30.866900,33.135500,8,2,125,1.793038,100
23102,-6.665300,30.975200,35.397900,8,2,125,1.782746,100
23078,-6.847610,30.911500,38.550000,8,2,125,1.788799,100
23052,-6.801390,30.927600,40.721600,8,2,125,1.787264,100
23092,-6.358480,31.082500,42.979600,8,2,125,1.772580,100
23113,-7.175590,30.796800,48.855000,8,2,125,1.799710,100
23061,-7.429020,30.708200,59.485200,8,2,125,1.808159,100
23126,-6.830980,30.917300,64.890700,8,2,125,1.788247,100
24262,-6.450100,31.574900,78.124100,8,2,141,1.772303,100
24281,-6.409630,31.589100,94.856400,8,2,141,1.770985,100
24268,-7.017840,31.376400,95.746900,8,2,141,1.790841,100
24274,-6.499290,31.557700,100.697000,8,2,141,1.773906,100
24300,-6.774250,31.461600,110.422000,8,2,141,1.782876,100
24288,-7.081400,31.354200,123.657000,8,2,141,1.792921,100
24976,-6.706770,30.960700,154.140000,8,2,157,1.784122,100
24973,-7.561150,30.662000,155.355000,8,2,157,1.812569,100
24975,-7.095220,30.824900,162.162000,8,2,157,1.797034,100
24972,-6.552480,31.014600,168.333000,8,2,157,1.779005,100
24998,-7.291720,30.756200,169.612000,8,2,157,1.803580,100
24983,-7.306320,30.751100,184.106000,8,2,157,1.804066,100
25427,-7.144330,31.332200,221.360000,8,2,173,1.794982,100
25432,-6.826940,31.443200,233.534000,8,2,173,1.784598,100
25421,-6.813390,31.447900,250.495000,8,2,173,1.784155,100
25431,-6.511930,31.553300,256.219000,8,2,173,1.774318,100
25667,-7.355510,30.733900,292.656000,8,2,189,1.805707,100
25657,-6.981810,30.864500,292.756000,8,2,189,1.793261,100
25951,-15.025500,71.899300,-467.993000,8,4,26,1.776811,100
26212,-16.144900,70.833900,-406.348000,8,4,58,1.794894,100
26206,-15.741800,71.021000,-391.401000,8,4,58,1.788920,100
26204,-14.774200,71.470000,-368.075000,8,4,58,1.774644,100
26213,-16.788900,70.535000,-359.910000,8,4,58,1.804470,100
26187,-14.426300,69.609500,-358.673000,8,4,57,1.775150,100
26536,-17.185700,70.896700,-335.983000,8,4,90,1.808614,100
26529,-15.000500,69.979500,-304.364000,8,4,89,1.781957,100
26956,-16.713100,70.570200,-248.923000,8,4,122,1.803341,100
26960,-15.238700,71.254500,-241.450000,8,4,122,1.781485,100
26948,-15.069900,69.453200,-235.476000,8,4,121,1.784463,100
27528,-15.249200,71.795400,-204.468000,8,4,154,1.780084,100
27498,-14.792300,70.030100,-199.635000,8,4,153,1.778964,100
27514,-16.097800,71.401600,-187.925000,8,4,154,1.792543,100
27515,-17.274600,70.855400,-154.408000,8,4,154,1.809932,100
27524,-15.012300,71.905400,-152.743000,8,4,154,1.776618,100
27497,-14.733500,70.044400,-148.779000,8,4,153,1.778119,100
27517,-16.848400,71.053200,-146.721000,8,4,154,1.803620,100
28270,-16.613600,70.616400,-134.153000,8,4,186,1.801860,100
28260,-14.612600,71.545100,-111.631000,8,4,186,1.772269,100
28255,-14.386400,69.619200,-108.639000,8,4,185,1.774572,100
28264,-15.664800,71.056700,-96.407900,8,4,186,1.787781,100
28274,-16.799400,70.530200,-96.069300,8,4,186,1.804627,100
28250,-15.140300,69.436100,-94.100800,8,4,185,1.785483,100
28266,-15.879100,70.957300,-85.296300,8,4,186,1.790953,100
28262,-14.705600,71.501900,-79.274400,8,4,186,1.773635,100
28256,-14.156300,69.675000,-77.088100,8,4,185,1.771244,100
29321,-15.772400,71.552600,-47.355700,8,4,218,1.787758,100
29323,-16.957900,71.002400,-45.639400,8,4,218,1.805240,100
29292,-14.190300,70.176300,-44.722500,8,4,217,1.770315,100
29341,-16.263500,71.324700,-39.536800,8,4,218,1.794984,100
29312,-14.923300,71.946700,-31.394000,8,4,218,1.775318,100
29296,-14.363300,70.134300,-30.569300,8,4,217,1.772800,100
29349,-14.849600,71.980900,-23.141600,8,4,218,1.774241,100
29330,-16.447000,71.239500,-22.581000,8,4,218,1.797690,100
29288,-14.468400,70.108700,-22.546300,8,4,217,1.774310,100
29314,-16.329300,71.294100,-22.346300,8,4,218,1.795954,100
29347,-16.725900,71.110100,-20.098800,8,4,218,1.801809,100
29333,-15.576900,71.643300,-19.198400,8,4,218,1.784887,100
29299,-15.189300,69.933700,-18.740900,8,4,217,1.784670,100
29320,-15.925200,71.481700,-18.513900,8,4,218,1.790003,100
29332,-16.713800,71.115700,-14.957700,8,4,218,1.801630,100
29339,-16.998400,70.983600,-9.096880,8,4,218,1.805840,100
30444,-17.425900,70.239400,-0.128124,8,4,250,1.813979,100
29313,-17.482700,70.758900,-0.081454,8,4,218,1.813019,100
30427,-14.362900,69.624900,13.021400,8,4,249,1.774232,100
30446,-14.960600,71.383500,13.817700,8,4,250,1.777387,100
30463,-15.808100,70.990200,21.105200,8,4,250,1.789901,100
30479,-17.461200,70.223000,22.777000,8,4,250,1.814507,100
30478,-15.938300,70.929800,22.876300,8,4,250,1.791830,100
30461,-17.061400,70.408600,24.876500,8,4,250,1.808534,100
30456,-17.530200,70.191000,33.641200,8,4,250,1.815540,100
30450,-17.538300,70.187200,41.586500,8,4,250,1.815661,100
30458,-17.140000,70.372100,70.896600,8,4,250,1.809707,100
31294,-17.269200,70.857900,71.451600,8,4,282,1.809852,100
31271,-15.140700,69.945500,80.823600,8,4,281,1.783972,100
31283,-15.571600,71.645800,82.835700,8,4,282,1.784809,100
31284,-17.091800,70.940300,93.493800,8,4,282,1.807223,100
31272,-14.053600,70.209400,116.013000,8,4,281,1.768352,100
31839,-14.036000,69.704200,143.664000,8,4,313,1.769504,100
31868,-16.629500,70.609000,145.346000,8,4,314,1.802097,100
