event,particle_id,hit_id,layer,wedge_id,module_id,x,y,z,tpx,tpy,tpz,phi
1000,765613448481472512,27391,2,11,148,6.14264,4.07065,-14.6873,0.503107,0.307169,-1.16408,33.5319
1000,765613448481472512,34434,3,11,187,9.75998,6.16697,-22.9525,0.51596,0.28441,-1.16344,32.2873
1000,765613448481472512,40803,4,10,202,14.8134,8.74533,-34.1707,0.531297,0.25261,-1.16339,30.5562
1000,765614341834670080,17806,1,106,70,1.59125,-2.86054,-15.5283,0.239648,-0.411158,-2.24403,299.086
1000,765614410554146816,21046,1,41,110,-1.51963,2.92452,-0.375587,-0.0620083,0.140578,-0.0137144,117.457
1000,765614410554146816,29328,2,40,218,-2.78041,6.59686,-0.757813,-0.0390047,0.147452,-0.0152498,112.854
1000,765614410554146816,29351,2,40,219,-2.83131,6.79155,-0.77956,-0.0379422,0.147751,-0.0141959,112.631
1000,765614410554146816,36447,3,38,354,-3.47531,11.0907,-1.27104,-0.00852349,0.150633,-0.0171313,107.399
1000,765614479273623552,17732,1,96,68,0.113961,-3.20495,-18.8353,0.0148791,-0.170104,-0.997066,272.036
1000,765614479273623552,17751,1,96,69,0.124728,-3.3394,-19.6219,0.0149345,-0.170485,-0.996953,272.139
1000,774619410785632256,24644,1,86,147,-1.4291,-2.80127,18.1841,-0.183151,-0.380169,2.35966,242.971
1000,774619479505108992,20333,1,5,105,3.07876,0.870208,-2.92386,0.704923,0.189498,-0.800602,15.7829
1000,774619479505108992,28093,2,5,178,6.97674,1.84428,-7.32172,0.711211,0.165602,-0.799569,14.8073
1000,774619479505108992,35457,3,4,288,11.1655,2.74731,-12.0164,0.7161,0.141745,-0.799088,13.8232
1000,774619479505108992,41592,4,4,354,16.7754,3.73105,-18.2688,0.719437,0.108965,-0.800028,12.5392
1000,774619548224585728,18466,1,101,85,0.797246,-3.05182,-11.0794,0.0699894,-0.23081,-0.891042,284.641
1000,774619548224585728,26727,2,102,106,2.16263,-6.82899,-25.6991,0.0947513,-0.226327,-0.888658,287.572
1000,774619616944062464,17938,1,17,74,2.1357,2.40276,-14.1628,0.268466,0.286123,-1.80502,48.3676
1000,774619616944062464,17961,1,17,75,2.21041,2.47973,-14.6564,0.269214,0.28488,-1.80506,48.2865
1000,774619616944062464,18763,1,17,90,2.10412,2.3638,-13.9349,0.26818,0.286924,-1.80499,48.3263
1000,774620166699876352,19141,1,59,96,-3.10971,0.695376,-7.93667,-0.392866,0.0781372,-1.071,167.395
1000,774620166699876352,27621,2,60,159,-7.03153,1.3421,-18.6388,-0.394004,0.0530202,-1.07145,169.194
1000,774620166699876352,27632,2,60,160,-7.21776,1.36648,-19.1445,-0.394129,0.0516247,-1.07142,169.28
1000,774620166699876352,34154,3,60,155,-11.4461,1.81634,-30.6887,-0.39376,0.0290072,-1.07181,170.983
1000,774620166699876352,40209,4,61,77,-17.0981,2.00753,-46.0662,-0.394612,-0.00387685,-1.07113,173.303
1000,774620785175166976,22947,1,29,124,0.440426,3.12409,2.72373,0.0576382,0.340614,0.233797,81.9755
1000,774620785175166976,30396,2,28,248,1.29032,7.16502,5.50246,0.0830745,0.335698,0.232139,79.7913
1000,774620785175166976,37867,3,27,454,2.53135,11.4166,8.48544,0.109316,0.327231,0.232375,77.4983
1000,774620785175166976,44011,4,26,680,4.63414,16.6722,12.2559,0.144524,0.3143,0.229855,74.4664
1000,774620853894643712,21491,1,66,113,-3.193,-0.393439,1.84263,-0.383726,-0.0565867,0.1525,187.025
1000,774620853894643712,29605,2,67,225,-7.0478,-1.08491,3.38629,-0.378681,-0.0797774,0.153429,188.751
1000,774620853894643712,36642,3,67,366,-11.3625,-2.15524,5.15791,-0.371708,-0.1057,0.153405,190.74
1000,774620853894643712,43668,4,68,627,-16.7083,-3.91982,7.42954,-0.359702,-0.137103,0.155683,193.203
1000,774620991333597184,19517,1,86,99,-1.38886,-2.87562,-3.71849,-0.389231,-0.78336,-1.17748,244.22
1000,774620991333597184,27778,2,86,166,-3.19065,-6.39792,-9.05051,-0.407952,-0.772501,-1.17753,243.495
1000,774620991333597184,34692,3,86,217,-5.31946,-10.2452,-14.9781,-0.433707,-0.757295,-1.17749,242.561
1000,774620991333597184,34704,3,86,218,-5.41622,-10.4133,-15.24,-0.434009,-0.757056,-1.17732,242.52
1000,774620991333597184,41014,4,85,248,-8.22165,-15.1219,-22.6343,-0.461085,-0.740749,-1.17681,241.467
1000,774621060053073920,20795,1,32,108,-0.0939927,3.20383,-4.12021,-0.0175462,0.264227,-0.38936,91.6804
1000,774621060053073920,20881,1,32,109,-0.103628,3.34678,-4.33161,-0.0182843,0.264466,-0.3891,91.7735
1000,774621060053073920,28257,2,33,185,-0.51518,7.18612,-10.0351,-0.0401609,0.260604,-0.389394,94.1006
1000,774621060053073920,35007,3,34,248,-1.4055,11.4609,-16.4996,-0.0665886,0.253531,-0.389224,96.9915
1000,774621060053073920,35017,3,34,249,-1.45437,11.6479,-16.7868,-0.0674046,0.253598,-0.388984,97.1172
1000,774621060053073920,41252,4,35,295,-3.17938,16.8208,-24.7408,-0.0988614,0.245617,-0.38664,100.703
1000,774621128772550656,18578,1,115,87,2.5892,-1.86918,-11.1751,0.222584,-0.148499,-0.988716,324.174
1000,774621128772550656,26778,2,116,109,5.94297,-3.90082,-25.7198,0.234081,-0.128273,-0.988263,326.72
1000,774621128772550656,26793,2,116,110,6.10532,-3.99006,-26.4063,0.233953,-0.127495,-0.98834,326.834
1000,774621747247841280,20322,1,7,105,2.98009,1.15241,-2.15273,0.276543,0.118281,-0.25785,21.1416
1000,774621747247841280,20400,1,7,106,3.17602,1.23806,-2.3362,0.275715,0.120165,-0.257805,21.2966
1000,774621747247841280,29072,2,8,211,6.70303,2.95249,-5.71955,0.263587,0.141259,-0.257751,23.7721
1000,774621747247841280,35479,3,9,290,10.3422,5.08823,-9.38826,0.249905,0.160742,-0.258884,26.1966
1000,774621747247841280,41609,4,10,358,15.0317,8.46622,-14.4349,0.230122,0.186854,-0.258836,29.3893
1000,774621815967318016,24995,1,37,157,-0.893809,3.01805,20.3908,-0.265589,0.865232,5.68828,106.497
1000,774624427307433984,24274,1,36,141,-0.649929,3.15577,10.0697,-0.0941775,0.329157,0.868467,101.637
1000,774624427307433984,31855,2,36,314,-1.6135,7.08385,20.3819,-0.0695132,0.33322,0.868677,102.831
1000,774624427307433984,39252,3,36,613,-2.30374,11.3131,31.2776,-0.0424366,0.338761,0.867701,101.51
1000,774624427307433984,45958,4,35,1075,-2.75443,16.9528,45.6364,-0.0108291,0.341609,0.866721,99.2286
1000,774624496026910720,24869,1,11,154,2.68205,1.71676,15.0815,0.207035,0.102064,0.990916,32.623
1000,779123079132479488,18421,1,92,84,-0.579712,-3.11623,-9.57938,-0.120589,-0.700381,-2.08101,259.462
1000,779123079132479488,26700,2,92,104,-1.20994,-7.16165,-21.55,-0.0964337,-0.701478,-2.07086,260.411
1000,779123079132479488,33883,3,92,116,-1.71684,-11.4502,-34.1541,-0.0696235,-0.706445,-2.06965,261.473
1000,779123079132479488,33883,3,93,116,-1.71684,-11.4502,-34.1541,-0.0696235,-0.706445,-2.06965,261.473
1000,779123147851956224,19390,1,73,98,-2.90778,-1.53837,-6.43736,-0.536336,-0.272831,-1.1204,207.881
1000,779123147851956224,27689,2,73,163,-6.42898,-3.24373,-13.7107,-0.546896,-0.251777,-1.11966,206.773
1000,779123147851956224,34198,3,73,160,-10.4059,-4.98715,-21.8006,-0.555491,-0.2293,-1.11965,205.607
1000,779123147851956224,40596,4,72,162,-15.7918,-7.03576,-32.4882,-0.569671,-0.198512,-1.11762,204.015
1000,779123354010386432,23889,1,114,135,2.56135,-2.04103,12.6489,0.406712,-0.337466,2.08821,321.45
1000,779123354010386432,32552,2,113,365,5.5119,-4.60832,28.1169,0.389619,-0.355107,2.08807,320.102
1000,779123422729863168,19422,1,78,98,-2.44468,-2.05683,-2.08136,-0.329747,-0.265019,-0.234796,220.076
1000,779123422729863168,28549,2,77,196,-5.66693,-4.50814,-4.30428,-0.34474,-0.247063,-0.231404,218.503
1000,779123422729863168,35842,3,77,318,-9.345,-6.98266,-6.72141,-0.358738,-0.22557,-0.230877,216.767
1000,779123422729863168,41833,4,76,398,-14.1419,-9.74878,-9.75089,-0.374536,-0.196617,-0.23111,214.581
1000,779123835046723584,23191,1,46,126,-2.08927,2.34932,0.674534,-0.173237,0.208083,0.0836624,131.647
1000,779123835046723584,30526,2,45,252,-4.53531,5.56425,1.96187,-0.153604,0.221461,0.0854319,129.183
1000,779123835046723584,37296,3,44,409,-6.91683,9.34201,3.33912,-0.132498,0.234526,0.0835886,126.516
1000,779123835046723584,37296,3,45,409,-6.91683,9.34201,3.33912,-0.132498,0.234526,0.0835886,126.516
1000,779123835046723584,43572,4,43,612,-9.36861,14.3556,5.08994,-0.102667,0.248352,0.0835465,123.129
1000,779123903766200320,21365,1,59,112,-3.15552,0.762412,-3.52402,-0.261783,0.0532571,-0.264788,166.417
1000,779123903766200320,28376,2,60,191,-6.98003,1.35101,-7.37783,-0.264238,0.0292672,-0.265321,169.046
1000,779123903766200320,28413,2,60,192,-7.16838,1.37071,-7.56666,-0.264202,0.0279372,-0.265435,169.175
1000,779123903766200320,35743,3,61,311,-11.405,1.6124,-11.7463,-0.267177,0.00173955,-0.262942,171.953
1000,779123903766200320,40422,4,12,125,14.1236,9.76862,-39.1828,0.218401,0.154161,-0.261925,34.6698
1000,779123972485677056,17857,1,126,72,3.18536,-0.233426,-16.5294,0.20834,-0.0244847,-1.06263,355.809
1000,779123972502462466,40080,4,4,42,16.6093,4.19862,-43.2069,0.582084,0.292436,-0.289245,14.1865
1000,779123972502462466,40080,4,5,42,16.6093,4.19862,-43.2069,0.582084,0.292436,-0.289245,14.1865
1000,779123972502462466,40089,4,5,43,16.7745,4.28078,-43.2887,0.582392,0.291092,-0.289786,14.3161
1000,779124247363584000,19783,1,101,101,0.842363,-3.08849,-2.85321,0.223925,-0.787085,-0.650144,285.256
1000,779124247363584000,28719,2,101,202,2.00814,-6.95528,-6.06208,0.24841,-0.779848,-0.649214,286.105
1000,779124247363584000,35297,3,101,276,3.38623,-11.078,-9.52997,0.270504,-0.769936,-0.651188,286.997
1000,779124247363584000,35297,3,102,276,3.38623,-11.078,-9.52997,0.270504,-0.769936,-0.651188,286.997
1000,779124247363584000,41489,4,102,336,5.36909,-16.3811,-14.024,0.301536,-0.75933,-0.649199,288.147
1000,779124247363584000,41926,4,102,414,5.35074,-16.335,-13.9843,0.301508,-0.759506,-0.649103,288.137
1000,779124316083060736,21060,1,42,110,-1.58463,2.86646,-2.47196,-0.295431,0.553959,-0.414574,118.935
1000,779124316083060736,29381,2,41,219,-3.36978,6.39822,-5.0824,-0.273371,0.565458,-0.413125,117.775
1000,779124316083060736,35639,3,41,303,-5.15755,10.2984,-7.90173,-0.250186,0.576088,-0.412315,116.602
1000,779124316083060736,42248,4,40,454,-7.26013,15.4821,-11.5535,-0.220803,0.588389,-0.409807,115.124
1000,779124316083060736,42248,4,41,454,-7.26013,15.4821,-11.5535,-0.220803,0.588389,-0.409807,115.124
1000,779124316083060736,42262,4,40,455,-7.33174,15.6749,-11.6879,-0.219685,0.588909,-0.409501,115.067
1000,779124384802537472,20172,1,126,104,3.18355,-0.265436,-3.01343,0.364872,-0.0205636,-0.31027,355.234
1000,779124384802537472,28957,2,126,208,7.17691,-0.390295,-6.35823,0.367248,-1.70145e-05,-0.307347,356.887
1000,779124384802537472,35417,3,127,286,11.5155,-0.21717,-9.95842,0.366747,0.0272366,-0.305664,358.92
1000,779124384802537472,41580,4,0,352,17.2488,0.486304,-14.8174,0.359953,0.0620529,-0.307385,1.61494
1000,779124453522014208,23849,1,111,134,2.24987,-2.27226,10.0513,0.5238,-0.542734,2.44219,314.716
1000,779124453522014208,23910,1,111,135,2.38349,-2.41012,10.6734,0.522745,-0.543533,2.4422,314.682
1000,779124453522014208,32158,2,111,332,4.95757,-5.17824,22.9556,0.503376,-0.557235,2.44144,313.753
1000,779124453522014208,39457,3,111,644,7.93391,-8.60022,37.738,0.481601,-0.573421,2.44143,312.692
1000,779124522241490944,24432,1,52,143,-2.74969,1.65018,10.5328,-0.793765,0.465304,3.11304,149.031
1000,779124522241490944,32386,2,53,350,-6.27844,3.66114,24.2745,-0.804982,0.444473,3.1126,149.752
1000,779124590960967680,22476,1,7,121,2.91446,1.19012,4.9251,0.434072,0.167466,0.773696,22.2127
1000,779124590960967680,22595,1,7,122,3.09094,1.25899,5.23982,0.434513,0.167333,0.773425,22.1619
1000,779124590960967680,31098,2,7,274,6.70422,2.54908,11.6137,0.442197,0.144829,0.772874,20.8178
1000,779124590960967680,38314,3,6,497,10.8905,3.78241,18.8838,0.448977,0.118755,0.772587,19.1528
1000,779124590960967680,45289,4,5,901,16.3804,5.03792,28.2207,0.457213,0.0873681,0.771363,17.0957
1000,779124590960967680,45289,4,6,901,16.3804,5.03792,28.2207,0.457213,0.0873681,0.771363,17.0957
1000,779124659680444416,23627,1,77,130,-2.57485,-1.9111,7.72547,-0.183605,-0.149548,0.590687,216.583
1000,779124659680444416,31505,2,78,292,-5.52739,-4.56921,17.552,-0.169174,-0.16862,0.589356,219.579
1000,779124659680444416,39009,3,79,579,-8.53521,-7.92089,28.7173,-0.14866,-0.186098,0.58901,222.862
1000,779124659680444416,45774,4,80,1025,-11.7357,-12.6261,42.7102,-0.120104,-0.20627,0.588274,227.093
1000,779124728399921152,24612,1,85,147,-1.57381,-2.73154,16.2232,-0.253975,-0.422204,2.58395,240.051
1000,779124797119397888,24864,1,4,153,3.08069,0.714675,14.2869,0.55974,0.139488,2.65871,13.0608
1000,779124934558351360,21694,1,88,115,-1.10693,-2.95652,4.55271,-0.15637,-0.389737,0.64488,249.474
1000,779124934558351360,21812,1,88,116,-1.15694,-3.08367,4.76237,-0.156853,-0.389193,0.645023,249.435
1000,779124934558351360,30807,2,88,262,-2.71498,-6.62475,10.7311,-0.179289,-0.378081,0.645051,247.715
1000,779124934558351360,30842,2,88,263,-2.80044,-6.80437,11.037,-0.181076,-0.377093,0.645082,247.63
1000,779124934558351360,38155,3,87,478,-4.75541,-10.5538,17.5931,-0.203408,-0.363616,0.645586,245.744
1000,779124934558351360,44740,4,86,794,-7.74551,-15.3447,26.3257,-0.234779,-0.344292,0.644949,243.217
1000,779125553033641984,22342,1,122,120,3.10278,-0.818219,6.59941,0.498039,-0.120965,1.10273,345.227
1000,779125553033641984,31696,2,123,303,6.93437,-1.64419,15.0521,0.502348,-0.0958371,1.10261,346.661
1000,779125553033641984,38738,3,123,545,11.4231,-2.37292,24.8745,0.505531,-0.0681778,1.1025,348.265
1000,779125553033641984,45575,4,124,973,16.9079,-2.94177,36.7845,0.508129,-0.0363841,1.10122,350.13
1000,779125621753118720,24128,1,14,138,2.42626,2.07746,8.29247,0.282133,0.229689,0.979648,40.5714
1000,779125621753118720,31770,2,13,308,5.59727,4.50495,19.0539,0.295911,0.211757,0.978926,38.8288
1000,779125621753118720,39190,3,13,604,9.30379,6.9536,30.9781,0.310864,0.190089,0.978143,36.7742
1000,779125621753118720,45917,4,12,1061,14.2365,9.646,46.1406,0.326058,0.159033,0.97806,34.1198
1000,779125827911548928,18371,1,85,83,-1.50397,-2.76519,-8.12829,-0.496397,-0.931667,-2.62177,241.458
1000,779125827911548928,27149,2,86,134,-3.37604,-6.38279,-18.23,-0.475729,-0.94438,-2.62053,242.124
1000,779125827911548928,33859,3,86,113,-5.27617,-10.2637,-28.9419,-0.452942,-0.955004,-2.62016,242.794
1000,779125827911548928,33866,3,86,114,-5.3553,-10.431,-29.4009,-0.451866,-0.955427,-2.62014,242.824
1000,779125827911548928,39982,4,86,14,-7.61096,-15.3928,-42.8899,-0.422857,-0.969751,-2.61775,243.69
1000,779126515106316288,19572,1,86,99,-1.3992,-2.87064,-6.14113,-0.323365,-0.686667,-1.38512,244.015
1000,779126515106316288,27781,2,87,166,-3.01937,-6.46062,-13.3286,-0.301282,-0.695754,-1.38495,244.951
1000,779126515106316288,34261,3,87,166,-4.70548,-10.5683,-21.4336,-0.276046,-0.706744,-1.38407,245.999
1000,779126515106316288,40643,4,87,171,-6.63455,-15.8781,-31.7243,-0.243032,-0.719896,-1.38284,247.323
1000,779126515106316288,40643,4,88,171,-6.63455,-15.8781,-31.7243,-0.243032,-0.719896,-1.38284,247.323
1000,779126996142653440,24615,1,82,147,-1.96124,-2.54484,17.0921,-0.181512,-0.251034,1.67652,232.38
1000,779127271020560384,24230,1,28,140,0.5352,3.16833,12.35,0.016329,0.15324,0.608327,80.412
1000,779127271020560384,32301,2,30,344,0.623939,7.18668,28.0591,-0.00816811,0.155052,0.607481,85.0381
1000,779127339740037120,17797,1,110,70,2.14059,-2.36987,-15.3114,0.325026,-0.374895,-2.33317,312.09
1000,779127683354202113,26672,2,85,102,-3.44195,-6.30594,-21.7674,-0.0171579,-0.289113,0.0781597,241.373
1000,779127683354202113,34712,3,89,219,-3.50714,-11.0907,-20.4132,0.0101945,-0.287497,0.0825426,252.452
1000,779127683354202113,41459,4,92,330,-2.95192,-16.998,-18.7467,0.0442345,-0.284004,0.0809354,260.148
1000,779127752056897536,19793,1,99,101,0.528633,-3.19818,-6.7442,0.113676,-0.747932,-1.50274,279.386
1000,779127752056897536,27204,2,98,137,1.05568,-7.10584,-14.567,0.0894659,-0.752523,-1.50155,278.45
1000,779127752056897536,27204,2,99,137,1.05568,-7.10584,-14.567,0.0894659,-0.752523,-1.50155,278.45
1000,779127752056897536,34293,3,98,170,1.49538,-11.3921,-23.0962,0.0652527,-0.755539,-1.50073,277.478
1000,779127752056897536,34305,3,98,171,1.51153,-11.5767,-23.4631,0.0637799,-0.75663,-1.50016,277.439
1000,779127752056897536,40674,4,98,177,1.85612,-17.0638,-34.3214,0.0308169,-0.757877,-1.49981,276.208
1000,779127820776374272,19606,1,91,100,-0.674122,-3.1605,-2.1345,-0.0673003,-0.266649,-0.155338,257.959
1000,779127820776374272,28636,2,90,199,-1.82351,-6.95654,-4.36552,-0.0914868,-0.258941,-0.154615,255.312
1000,779127820776374272,35913,3,89,323,-3.52578,-11.0876,-6.8557,-0.11709,-0.248083,-0.153718,252.36
1000,779127820776374272,41874,4,88,405,-6.17788,-15.9497,-9.94459,-0.145674,-0.232386,-0.152651,248.827
1000,779127889495851008,21064,1,46,110,-2.13054,2.37885,-0.229063,-0.425938,0.460572,0.0149379,131.848
1000,779127889495851008,29405,2,47,220,-4.88609,5.25597,-0.133438,-0.44194,0.444527,0.0141545,132.911
1000,779127889495851008,36511,3,47,358,-8.11216,8.36349,-0.0265629,-0.460852,0.42381,0.0150642,134.126
1000,779127889495851008,37300,3,47,410,-8.07523,8.33023,-0.0296875,-0.460113,0.42465,0.0154743,134.109
1000,779127889495851008,43590,4,48,615,-12.3066,12.0085,0.105312,-0.482955,0.397588,0.0148521,135.702
1000,779128714129571840,19035,1,44,94,-1.85825,2.55567,-7.03394,-0.405638,0.574216,-1.49927,126.021
1000,779128714129571840,27559,2,44,156,-4.20362,5.99806,-15.9278,-0.384522,0.587187,-1.49919,125.024
1000,779128714129571840,34536,3,44,200,-6.43219,9.54387,-24.8782,-0.363814,0.600435,-1.49848,123.978
1000,779128714129571840,40515,4,43,144,-9.24729,14.4585,-36.8982,-0.336329,0.620833,-1.49602,122.602
1000,779128782849048576,18725,1,7,89,2.95085,1.08602,-10.5844,0.287489,0.116012,-1.01166,20.2054
1000,779128782849048576,18819,1,7,90,3.16696,1.17388,-11.3475,0.28673,0.118215,-1.01158,20.338
1000,779128782849048576,26842,2,7,114,6.56776,2.72551,-23.6022,0.275768,0.137993,-1.0116,22.5376
1000,779128782849048576,26842,2,8,114,6.56776,2.72551,-23.6022,0.275768,0.137993,-1.0116,22.5376
1000,779128782849048576,26861,2,8,115,6.74352,2.81313,-24.2466,0.274792,0.139205,-1.01165,22.644
1000,779129676202246144,18613,1,114,87,2.50096,-2.05229,-10.8568,0.205997,-0.181547,-0.891989,320.628
1000,779129676202246144,26782,2,113,109,5.37744,-4.82899,-23.9476,0.187861,-0.197315,-0.892095,318.076
1000,779130432116490240,20918,1,34,109,-0.382196,3.24938,-4.66719,-0.112126,0.42803,-0.0693689,96.7084
1000,779130432116490240,29563,2,61,224,-7.2031,1.01629,-2.63094,0.384248,-0.225415,0.0420743,171.969
1000,779130432116490240,33808,3,67,106,-11.4109,-2.16658,-34.7767,-0.205601,-0.0187268,-0.39633,190.751
1000,779130569555443712,19554,1,84,99,-1.6725,-2.73894,-6.71735,-0.169737,-0.258825,-0.618123,238.59
1000,779130569555443712,27123,2,83,133,-3.99085,-5.94609,-14.6131,-0.190861,-0.243682,-0.61757,236.132
1000,779130569555443712,27155,2,83,134,-4.11994,-6.11051,-15.0296,-0.19181,-0.243215,-0.617399,236.011
1000,779130569555443712,34237,3,82,164,-6.86193,-9.2717,-23.3741,-0.212399,-0.225555,-0.61672,233.495
1000,779130569555443712,34237,3,83,164,-6.86193,-9.2717,-23.3741,-0.212399,-0.225555,-0.61672,233.495
1000,779130569555443712,40618,4,81,167,-10.9764,-13.1884,-34.6537,-0.234223,-0.20028,-0.610368,230.23
1000,779130638274920448,19108,1,53,95,-2.73169,1.5735,-9.37194,-0.352451,0.191478,-1.15403,150.057
1000,779130638274920448,27008,2,53,126,-6.32179,3.39866,-20.9493,-0.362909,0.170473,-1.15349,151.737
1000,779130638274920448,27601,2,53,158,-6.36722,3.41859,-21.0757,-0.363244,0.169528,-1.15348,151.768
1000,779130638274920448,34138,3,54,153,-10.4789,5.19048,-33.9201,-0.374378,0.146947,-1.15253,153.65
1000,779130913152827392,23131,1,46,126,-2.03501,2.39779,2.49583,-0.114301,0.149264,0.168421,130.321
1000,779130913152827392,30531,2,45,252,-4.32803,5.78964,6.22089,-0.0939709,0.161235,0.169105,126.78
1000,779130913152827392,37964,3,43,460,-6.26243,9.74607,10.2875,-0.0694912,0.170675,0.170597,122.723
1000,779130913152827392,44574,4,41,767,-7.92887,15.2456,15.6792,-0.0372385,0.179047,0.171076,117.478
1000,779130981872304128,22796,1,19,123,1.8019,2.62162,0.772708,0.127094,0.202149,0.0808397,55.4984
1000,779130981872304128,30316,2,20,246,3.80756,6.17212,2.14877,0.106516,0.213232,0.0802183,58.3297
1000,779130981872304128,37120,3,21,399,5.55082,10.0925,3.54364,0.0857048,0.222819,0.0769026,61.1894
1000,779130981872304128,43440,4,23,599,7.196,15.4885,5.3523,0.0535505,0.232152,0.0760668,65.0803
1000,779130981872304128,43456,4,23,600,7.23861,15.6644,5.41027,0.0521603,0.232218,0.0765428,65.1981
1000,779131050591780864,20551,1,20,107,1.74622,2.70341,-1.74846,0.101133,0.139006,-0.0769748,57.1403
1000,779131050591780864,29159,2,18,213,4.32017,5.74544,-3.55546,0.118882,0.121899,-0.0774962,53.0594
1000,779131050591780864,36265,3,17,345,7.68544,8.62271,-5.5589,0.13718,0.0992772,-0.0776148,48.2893
1000,779131050591780864,36307,3,17,346,7.86214,8.75013,-5.65805,0.13798,0.0984917,-0.0770273,48.0598
1000,779131050591780864,42115,4,14,439,12.8545,11.5302,-8.24724,0.155107,0.066936,-0.0765154,41.8914
1000,779131119311257600,18910,1,27,92,0.713432,3.10869,-7.08012,0.0265843,0.157002,-0.33783,77.0747
1000,779131119311257600,27491,2,28,152,1.08355,7.20592,-15.7307,0.00194154,0.161215,-0.336124,81.4485
1000,779131119311257600,34500,3,30,195,0.824175,11.5639,-24.8309,-0.022553,0.159265,-0.335623,85.9233
1000,779131119311257600,40481,4,32,137,-0.603347,17.09,-36.7099,-0.0560307,0.151203,-0.334799,92.0219
1000,779131119311257600,40491,4,32,138,-0.673901,17.2781,-37.1258,-0.057404,0.150421,-0.334858,92.2336
1000,779136960466780160,20152,1,127,104,3.19465,-0.0685849,-2.39728,0.219118,-0.0146715,-0.143548,358.77
1000,779136960466780160,20310,1,127,105,3.41235,-0.0839016,-2.54013,0.219008,-0.015122,-0.14358,358.592
1000,779136960466780160,28953,2,126,208,7.18261,-0.526462,-5.05033,0.214524,-0.0363018,-0.145157,355.808
1000,779136960466780160,35412,3,125,285,11.4116,-1.45231,-7.94451,0.208649,-0.0587625,-0.144703,352.747
1000,779136960466780160,35434,3,125,286,11.6186,-1.51084,-8.08716,0.208732,-0.0599647,-0.143989,352.591
1000,779136960466780160,42033,4,123,427,16.8285,-3.42633,-11.7699,0.197412,-0.0900366,-0.143167,348.492
1000,779137029186256896,22089,1,108,118,1.79958,-2.60807,5.89838,0.308761,-0.432629,1.03714,304.606
1000,779137029186256896,30964,2,108,268,4.27711,-5.91815,13.9981,0.326376,-0.416305,1.03769,305.856
1000,779137029186256896,31633,2,108,300,4.24482,-5.88012,13.9149,0.32693,-0.41609,1.03771,305.825
1000,779137029186256896,38703,3,109,539,7.04057,-9.28483,22.5439,0.344782,-0.400423,1.0374,307.173
1000,779137029186256896,45224,4,109,886,10.7296,-13.3194,33.3102,0.367347,-0.377944,1.03721,308.854
1000,779137029186256896,45229,4,109,887,10.8708,-13.4639,33.7082,0.368164,-0.37727,1.0371,308.918
1000,783626610040373248,17873,1,125,72,3.17538,-0.410206,-20.7213,0.171199,-0.0124647,-1.12391,352.639
1000,783626678759849984,23699,1,92,132,-0.607662,-3.16425,8.21026,-0.106281,-0.607874,1.51725,259.129
1000,783626678759849984,31582,2,92,296,-1.2182,-7.162,18.1602,-0.0808528,-0.61109,1.51699,260.347
1000,783626678759849984,39047,3,92,584,-1.68787,-11.4018,28.6649,-0.0553963,-0.613416,1.51631,261.579
1000,783626678759849984,39047,3,93,584,-1.68787,-11.4018,28.6649,-0.0553963,-0.613416,1.51631,261.579
1000,783626678759849984,45798,4,93,1032,-2.0239,-16.968,42.4556,-0.01998,-0.613643,1.51653,263.198
1000,783626678759849984,45803,4,93,1033,-2.02955,-17.1578,42.9232,-0.01906,-0.614051,1.51631,263.254
1000,783627159796187136,21032,1,42,110,-1.61965,2.83518,-1.50722,-0.251562,0.459177,-0.288923,119.738
1000,783627159796187136,29375,2,42,219,-3.43812,6.34831,-3.6713,-0.229183,0.470695,-0.287417,118.439
1000,783627159796187136,36462,3,41,355,-5.25784,10.2937,-6.04424,-0.207708,0.480583,-0.286008,117.057
1000,783627159796187136,42250,4,40,454,-7.2953,15.4609,-9.09894,-0.176311,0.491262,-0.287928,115.261
1000,783627159796187136,42250,4,41,454,-7.2953,15.4609,-9.09894,-0.176311,0.491262,-0.287928,115.261
1000,783627159796187136,42266,4,40,455,-7.36368,15.652,-9.21096,-0.174837,0.491585,-0.288143,115.195
1000,783627159796187136,42266,4,41,455,-7.36368,15.652,-9.21096,-0.174837,0.491585,-0.288143,115.195
1000,783627709552001024,20162,1,127,104,3.19735,-0.0208248,-1.20711,0.16461,-0.0102197,-0.0783178,359.627
1000,783627709552001024,20265,1,127,105,3.39476,-0.0336123,-1.30101,0.163995,-0.0111683,-0.0793362,359.433
1000,783627709552001024,28973,2,126,208,7.18331,-0.543392,-3.14906,0.16047,-0.032883,-0.0785701,355.674
1000,783627709552001024,36140,3,124,337,11.4463,-1.81059,-5.26858,0.151976,-0.0590498,-0.0781237,351.011
1000,783627709552001024,42023,4,122,426,16.5404,-4.47406,-8.01541,0.134967,-0.090032,-0.0779587,344.864
1000,783627846990954496,18469,1,97,85,0.269838,-3.23622,-12.7979,0.0482105,-0.695631,-2.8087,274.766
1000,783627846990954496,26379,2,97,73,0.47041,-7.24793,-28.9665,0.0225506,-0.697735,-2.80782,273.713
1000,783627915710431232,19106,1,55,95,-2.86969,1.2871,-11.2083,-0.293851,0.121562,-1.16273,155.843
1000,783627915710431232,19135,1,55,96,-3.07168,1.36954,-12.0036,-0.295346,0.121151,-1.16235,155.97
